"id","accession","synonyms","category","disease","origin","geo","encode","omics"
"GM19236","CVCL_P556","","Transformed cell line","","","GSM649279|GSM1720164",NA,"Genome sequenced|Transcriptome analysis by RNAseq|CNV analysis"
"GM19237","CVCL_0X96","","Transformed cell line","","","GSM649259",NA,"Genome sequenced|CNV analysis"
"GM19238","CVCL_9633","","Transformed cell line","","","GSM112756|GSM188770|GSM273513|GSM291938|GSM315200|GSM485377|GSM485413|GSM489286|GSM489287|GSM489299|GSM489300|GSM651190|GSM651191|GSM816658|GSM1164211|GSM1164221|GSM1164231|GSM1164241|GSM1164251|GSM1204881|GSM1720165","ENCBS332FBI|ENCBS509ENC|ENCBS594JOC","Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CNV analysis|H3K4me3 ChIP-seq epigenome analysis|Deep proteome analysis|H3K27ac ChIP-seq epigenome analysis|H3K4me1 ChIP-seq epigenome analysis|H3K27me3 ChIP-seq epigenome analysis"
"GM19239","CVCL_9634","","Transformed cell line","","","GSM112757|GSM188771|GSM273514|GSM291939|GSM315201|GSM485378|GSM485414|GSM489288|GSM489289|GSM489301|GSM489302|GSM649315|GSM651188|GSM651189|GSM816659|GSM1164212|GSM1164222|GSM1164232|GSM1164242|GSM1164252|GSM1720166","ENCBS385ENC|ENCBS513JGI|ENCBS657HMS","Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CNV analysis|H3K4me3 ChIP-seq epigenome analysis|Deep proteome analysis|DNA methylation analysis|H3K27ac ChIP-seq epigenome analysis|H3K4me1 ChIP-seq epigenome analysis|H3K27me3 ChIP-seq epigenome analysis"
"GM19240","CVCL_9635","","Transformed cell line","","","GSM112758|GSM188772|GSM291940|GSM489284|GSM489285|GSM489297|GSM489298|GSM649269|GSM651108|GSM651109|GSM816648|GSM1720167","ENCBS338PQB|ENCBS510ENC|ENCBS760NLE","Genome sequenced|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|CNV analysis|Deep proteome analysis|DNA methylation analysis"
"GM19247","CVCL_P557","","Transformed cell line","","","GSM649285|GSM1720168",NA,"Genome sequenced|Transcriptome analysis by RNAseq|CNV analysis"
"GM19248","CVCL_P558","","Transformed cell line","","","GSM649288|GSM1720169",NA,"Genome sequenced|Transcriptome analysis by RNAseq|CNV analysis"
"GM19249","CVCL_1A16","","Transformed cell line","","","GSM649257",NA,"Genome sequenced|CNV analysis"
"GM19252","CVCL_1A18","","Transformed cell line","","","GSM649282",NA,"Genome sequenced|CNV analysis"
"GM19256","CVCL_P559","","Transformed cell line","","","GSM649291|GSM1720170",NA,"Genome sequenced|Transcriptome analysis by RNAseq|CNV analysis"
"GM19257","CVCL_P560","","Transformed cell line","","","GSM485439|GSM485390|GSM649137|GSM1720171",NA,"Genome sequenced|Transcriptome analysis by RNAseq|CNV analysis"
"GM19258","CVCL_1A21","","Transformed cell line","","","GSM649244",NA,"Genome sequenced|CNV analysis"
"GM19307","CVCL_P283","","Transformed cell line","","","GSM649992|GSM1720172",NA,"Genome sequenced|CNV analysis"
"GM19308","CVCL_P284","","Transformed cell line","","","GSM649993|GSM1720173",NA,"Genome sequenced|CNV analysis"
"GM19309","CVCL_P285","","Transformed cell line","","","GSM649994|GSM1720174",NA,"Genome sequenced|CNV analysis"
"GM19310","CVCL_P286","","Transformed cell line","","","GSM649995|GSM1720175",NA,"Genome sequenced|CNV analysis"
"GM19311","CVCL_P287","","Transformed cell line","","","GSM649996|GSM1720176",NA,"Genome sequenced|CNV analysis"
"GM19312","CVCL_P288","","Transformed cell line","","","GSM649997|GSM1720177",NA,"Genome sequenced|CNV analysis"
"GM19313","CVCL_P289","","Transformed cell line","","","GSM649998|GSM1720178",NA,"Genome sequenced|CNV analysis"
"GM19314","CVCL_P290","","Transformed cell line","","","GSM649999|GSM1720179",NA,"Genome sequenced|CNV analysis"
"GM19315","CVCL_P291","","Transformed cell line","","","GSM650000|GSM1720180",NA,"Genome sequenced|CNV analysis"
"GM19316","CVCL_P292","","Transformed cell line","","","GSM650001|GSM1720181",NA,"Genome sequenced|CNV analysis"
"GM19317","CVCL_P293","","Transformed cell line","","","GSM650002|GSM1720182",NA,"Genome sequenced|CNV analysis"
"GM19318","CVCL_P294","","Transformed cell line","","","GSM650003|GSM1720183",NA,"Genome sequenced|CNV analysis"
"GM19319","CVCL_P295","","Transformed cell line","","","GSM650004|GSM1720184",NA,"Genome sequenced|CNV analysis"
"GM19320","CVCL_1A27","","Transformed cell line","","","GSM1720185",NA,"Genome sequenced|CNV analysis"
"GM19321","CVCL_P296","","Transformed cell line","","","GSM650005|GSM1720186",NA,"Genome sequenced|CNV analysis"
"GM19323","CVCL_P297","","Transformed cell line","","","GSM1720187",NA,"Genome sequenced|CNV analysis"
"GM19324","CVCL_P298","","Transformed cell line","","","GSM650006|GSM1720188",NA,"Genome sequenced|CNV analysis"
"GM19327","CVCL_P299","","Transformed cell line","","","GSM650007|GSM1720189",NA,"Genome sequenced|CNV analysis"
"GM19328","CVCL_P300","","Transformed cell line","","","GSM650008|GSM1720190",NA,"Genome sequenced|CNV analysis"
"GM19331","CVCL_P301","","Transformed cell line","","","GSM650009|GSM1720191",NA,"Genome sequenced|CNV analysis"
"GM19332","CVCL_P302","","Transformed cell line","","","GSM650010|GSM1720192",NA,"Genome sequenced|CNV analysis"
"GM19334","CVCL_P303","","Transformed cell line","","","GSM650011|GSM1720193",NA,"Genome sequenced|CNV analysis"
"GM19338","CVCL_P304","","Transformed cell line","","","GSM650012|GSM1720194",NA,"Genome sequenced|CNV analysis"
"GM19346","CVCL_P305","","Transformed cell line","","","GSM650013|GSM1720195",NA,"Genome sequenced|CNV analysis"
"GM19347","CVCL_P306","","Transformed cell line","","","GSM650014|GSM1720196",NA,"Genome sequenced|CNV analysis"
"GM19350","CVCL_P307","","Transformed cell line","","","GSM650015|GSM1720197",NA,"Genome sequenced|CNV analysis"
"GM19351","CVCL_P308","","Transformed cell line","","","GSM650016|GSM1720198",NA,"Genome sequenced|CNV analysis"
"GM19352","CVCL_P309","","Transformed cell line","","","GSM650017",NA,"Genome sequenced|CNV analysis"
"GM19355","CVCL_P310","","Transformed cell line","","","GSM650018|GSM1720199",NA,"Genome sequenced|CNV analysis"
"GM19359","CVCL_P311","","Transformed cell line","","","GSM650019",NA,"Genome sequenced|CNV analysis"
"GM19360","CVCL_P312","","Transformed cell line","","","GSM650020|GSM1720200",NA,"Genome sequenced|CNV analysis"
"GM19371","CVCL_P313","","Transformed cell line","","","GSM650021",NA,"Genome sequenced|CNV analysis"
"GM19372","CVCL_P314","","Transformed cell line","","","GSM650022|GSM1720201",NA,"Genome sequenced|CNV analysis"
"GM19373","CVCL_P315","","Transformed cell line","","","GSM650023",NA,"Genome sequenced|CNV analysis"
"GM19374","CVCL_P316","","Transformed cell line","","","GSM650024|GSM1720202",NA,"Genome sequenced|CNV analysis"
"GM19375","CVCL_P317","","Transformed cell line","","","GSM650025|GSM1720203",NA,"Genome sequenced|CNV analysis"
"GM19376","CVCL_P318","","Transformed cell line","","","GSM650026|GSM1720204",NA,"Genome sequenced|CNV analysis"
"GM19377","CVCL_P319","","Transformed cell line","","","GSM650027|GSM1720205",NA,"Genome sequenced|CNV analysis"
"GM19378","CVCL_P320","","Transformed cell line","","","GSM1720206",NA,"Genome sequenced|CNV analysis"
"GM19379","CVCL_P321","","Transformed cell line","","","GSM650028|GSM1720207",NA,"Genome sequenced|CNV analysis"
"GM19380","CVCL_P322","","Transformed cell line","","","GSM650029|GSM1720208",NA,"Genome sequenced|CNV analysis"
"GM19381","CVCL_P323","","Transformed cell line","","","GSM650030",NA,"Genome sequenced|CNV analysis"
"GM19382","CVCL_P324","","Transformed cell line","","","GSM650031",NA,"Genome sequenced|CNV analysis"
"GM19383","CVCL_P325","","Transformed cell line","","","GSM650032|GSM1720209",NA,"Genome sequenced|CNV analysis"
"GM19384","CVCL_P326","","Transformed cell line","","","GSM650033|GSM1720210",NA,"Genome sequenced|CNV analysis"
"GM19385","CVCL_P327","","Transformed cell line","","","GSM650034|GSM1720211",NA,"Genome sequenced|CNV analysis"
"GM19390","CVCL_P328","","Transformed cell line","","","GSM650035|GSM1720212",NA,"Genome sequenced|CNV analysis"
"GM19391","CVCL_P329","","Transformed cell line","","","GSM650036|GSM1720213",NA,"Genome sequenced|CNV analysis"
"GM19393","CVCL_P331","","Transformed cell line","","","GSM650037|GSM1720214",NA,"Genome sequenced|CNV analysis"
"GM19394","CVCL_P332","","Transformed cell line","","","GSM650038|GSM1720215",NA,"Genome sequenced|CNV analysis"
"GM19395","CVCL_P333","","Transformed cell line","","","GSM650039|GSM1720216",NA,"Genome sequenced|CNV analysis"
"GM19396","CVCL_P334","","Transformed cell line","","","GSM650040",NA,"Genome sequenced|CNV analysis"
"GM19397","CVCL_P335","","Transformed cell line","","","GSM650041|GSM1720217",NA,"Genome sequenced|CNV analysis"
"GM19398","CVCL_P336","","Transformed cell line","","","GSM650042",NA,"Genome sequenced|CNV analysis"
"GM19399","CVCL_P337","","Transformed cell line","","","GSM650043|GSM1720218",NA,"Genome sequenced|CNV analysis"
"GM19401","CVCL_P338","","Transformed cell line","","","GSM650044|GSM1720219",NA,"Genome sequenced|CNV analysis"
"GM19403","CVCL_P340","","Transformed cell line","","","GSM650045|GSM1720220",NA,"Genome sequenced|CNV analysis"
"GM19404","CVCL_P341","","Transformed cell line","","","GSM650046|GSM1720221",NA,"Genome sequenced|CNV analysis"
"GM19428","CVCL_P342","","Transformed cell line","","","GSM650047|GSM1720222",NA,"Genome sequenced|CNV analysis"
"GM19429","CVCL_P343","","Transformed cell line","","","GSM650048|GSM1720223",NA,"Genome sequenced|CNV analysis"
"GM19430","CVCL_P344","","Transformed cell line","","","GSM650049|GSM1720224",NA,"Genome sequenced|CNV analysis"
"GM19431","CVCL_P345","","Transformed cell line","","","GSM650050|GSM1720225",NA,"Genome sequenced|CNV analysis"
"GM19434","CVCL_P347","","Transformed cell line","","","GSM650051|GSM1720226",NA,"Genome sequenced|CNV analysis"
"GM19435","CVCL_P348","","Transformed cell line","","","GSM650052|GSM1720227",NA,"Genome sequenced|CNV analysis"
"GM19436","CVCL_P349","","Transformed cell line","","","GSM650053|GSM1720228",NA,"Genome sequenced|CNV analysis"
"GM19437","CVCL_P350","","Transformed cell line","","","GSM650054|GSM1720229",NA,"Genome sequenced|CNV analysis"
"GM19438","CVCL_P351","","Transformed cell line","","","GSM650055|GSM1720230",NA,"Genome sequenced|CNV analysis"
"GM19439","CVCL_P352","","Transformed cell line","","","GSM650056|GSM1720231",NA,"Genome sequenced|CNV analysis"
"GM19440","CVCL_P353","","Transformed cell line","","","GSM650057|GSM1720232",NA,"Genome sequenced|CNV analysis"
"GM19443","CVCL_P355","","Transformed cell line","","","GSM650058|GSM1720233",NA,"Genome sequenced|CNV analysis"
"GM19444","CVCL_P356","","Transformed cell line","","","GSM650059",NA,"Genome sequenced|CNV analysis"
"GM19445","CVCL_P357","","Transformed cell line","","","GSM650060|GSM1720234",NA,"Genome sequenced|CNV analysis"
"GM19446","CVCL_P358","","Transformed cell line","","","GSM650061|GSM1720235",NA,"Genome sequenced|CNV analysis"
"GM19448","CVCL_P359","","Transformed cell line","","","GSM650062|GSM1720236",NA,"Genome sequenced|CNV analysis"
"GM19449","CVCL_P360","","Transformed cell line","","","GSM650063|GSM1720237",NA,"Genome sequenced|CNV analysis"
"GM19451","CVCL_P361","","Transformed cell line","","","GSM650064|GSM1720238",NA,"Genome sequenced|CNV analysis"
"GM19452","CVCL_P362","","Transformed cell line","","","GSM650065|GSM1720239",NA,"Genome sequenced|CNV analysis"
"GM19454","CVCL_P364","","Transformed cell line","","","GSM1720240",NA,"Genome sequenced|CNV analysis"
"GM19455","CVCL_P365","","Transformed cell line","","","GSM650066|GSM1720241",NA,"Genome sequenced|CNV analysis"
"GM19456","CVCL_P366","","Transformed cell line","","","GSM650067|GSM1720242",NA,"Genome sequenced|CNV analysis"
"GM19457","CVCL_P367","","Transformed cell line","","","GSM650068|GSM1720243",NA,"Genome sequenced|CNV analysis"
"GM19461","CVCL_P368","","Transformed cell line","","","GSM1720244",NA,"Genome sequenced|CNV analysis"
"GM19462","CVCL_P369","","Transformed cell line","","","GSM650069|GSM1720245",NA,"Genome sequenced|CNV analysis"
"GM19463","CVCL_P370","","Transformed cell line","","","GSM650070|GSM1720246",NA,"Genome sequenced|CNV analysis"
"GM19466","CVCL_P371","","Transformed cell line","","","GSM650071|GSM1720247",NA,"Genome sequenced|CNV analysis"
"GM19467","CVCL_P372","","Transformed cell line","","","GSM650072|GSM1720248",NA,"Genome sequenced|CNV analysis"
"GM19468","CVCL_P373","","Transformed cell line","","","GSM650073|GSM1720249",NA,"Genome sequenced|CNV analysis"
"GM19469","CVCL_P374","","Transformed cell line","","","GSM650074",NA,"Genome sequenced|CNV analysis"
"GM19470","CVCL_P375","","Transformed cell line","","","GSM650075",NA,"Genome sequenced|CNV analysis"
"GM19471","CVCL_P376","","Transformed cell line","","","GSM650076|GSM1720250",NA,"Genome sequenced|CNV analysis"
"GM19472","CVCL_P377","","Transformed cell line","","","GSM650077|GSM1720251",NA,"Genome sequenced|CNV analysis"
"GM19473","CVCL_P378","","Transformed cell line","","","GSM650078|GSM1720252",NA,"Genome sequenced|CNV analysis"
"GM19474","CVCL_P379","","Transformed cell line","","","GSM650079|GSM1720253",NA,"Genome sequenced|CNV analysis"
"GM19475","CVCL_P380","","Transformed cell line","","","GSM1720254",NA,"Genome sequenced|CNV analysis"
"GM19625","CVCL_N854","","Transformed cell line","","","GSM650080|GSM1720255",NA,"Genome sequenced|CNV analysis"
"GM19648","CVCL_P381","","Transformed cell line","","","GSM650081|GSM1720256",NA,"Genome sequenced|CNV analysis"
"GM19649","CVCL_P382","","Transformed cell line","","","GSM650082|GSM1720257",NA,"Genome sequenced|CNV analysis"
"GM19650","CVCL_1A39","","Transformed cell line","","","GSM650083",NA,"Genome sequenced|CNV analysis"
"GM19651","CVCL_P383","","Transformed cell line","","","GSM650084|GSM1720258",NA,"Genome sequenced|CNV analysis"
"GM19652","CVCL_P384","","Transformed cell line","","","GSM650085|GSM1720259",NA,"Genome sequenced|CNV analysis"
"GM19653","CVCL_1A40","","Transformed cell line","","","GSM650086",NA,"Genome sequenced|CNV analysis"
"GM19654","CVCL_P385","","Transformed cell line","","","GSM650087|GSM1720260",NA,"Genome sequenced|CNV analysis"
"GM19655","CVCL_P386","","Transformed cell line","","","GSM650088|GSM1720261",NA,"Genome sequenced|CNV analysis"
"GM19656","CVCL_1A41","","Transformed cell line","","","GSM650089",NA,"Genome sequenced|CNV analysis"
"GM19657","CVCL_P387","","Transformed cell line","","","GSM650090|GSM1720262",NA,"Genome sequenced|CNV analysis"
"GM19658","CVCL_P388","","Transformed cell line","","","GSM650091|GSM1720263",NA,"Genome sequenced|CNV analysis"
"GM19659","CVCL_1A42","","Transformed cell line","","","GSM650092",NA,"Genome sequenced|CNV analysis"
"GM19660","CVCL_P389","","Transformed cell line","","","GSM650093|GSM1720264",NA,"Genome sequenced|CNV analysis"
"GM19661","CVCL_P390","","Transformed cell line","","","GSM650094|GSM1720265",NA,"Genome sequenced|CNV analysis"
"GM19662","CVCL_1A43","","Transformed cell line","","","GSM650095",NA,"Genome sequenced|CNV analysis"
"GM19663","CVCL_P391","","Transformed cell line","","","GSM650096|GSM1720266",NA,"Genome sequenced|CNV analysis"
"GM19664","CVCL_P392","","Transformed cell line","","","GSM650097|GSM1720267",NA,"Genome sequenced|CNV analysis"
"GM19665","CVCL_1A44","","Transformed cell line","","","GSM650098",NA,"Genome sequenced|CNV analysis"
"GM19669","CVCL_P393","","Transformed cell line","","","GSM650099|GSM1720268",NA,"Genome sequenced|CNV analysis"
"GM19670","CVCL_P394","","Transformed cell line","","","GSM650100|GSM1720269",NA,"Genome sequenced|CNV analysis"
"GM19671","CVCL_1A45","","Transformed cell line","","","GSM650101",NA,"Genome sequenced|CNV analysis"
"GM19672","CVCL_P395","","Transformed cell line","","","GSM650102",NA,"Genome sequenced|CNV analysis"
"GM19675","CVCL_P396","","Transformed cell line","","","GSM650103|GSM1720270",NA,"Genome sequenced|CNV analysis"
"GM19676","CVCL_P397","","Transformed cell line","","","GSM650104|GSM1720271",NA,"Genome sequenced|CNV analysis"
"GM19677","CVCL_1A47","","Transformed cell line","","","GSM650105",NA,"Genome sequenced|CNV analysis"
"GM19678","CVCL_P398","","Transformed cell line","","","GSM650106|GSM1720272",NA,"Genome sequenced|CNV analysis"
"GM19679","CVCL_P399","","Transformed cell line","","","GSM650107|GSM1720273",NA,"Genome sequenced|CNV analysis"
"GM19680","CVCL_1A48","","Transformed cell line","","","GSM650108",NA,"Genome sequenced|CNV analysis"
"GM19681","CVCL_P400","","Transformed cell line","","","GSM650109|GSM1720274",NA,"Genome sequenced|CNV analysis"
"GM19682","CVCL_P401","","Transformed cell line","","","GSM650110|GSM1720275",NA,"Genome sequenced|CNV analysis"
"GM19683","CVCL_1A49","","Transformed cell line","","","GSM650111",NA,"Genome sequenced|CNV analysis"
"GM19684","CVCL_P402","","Transformed cell line","","","GSM650112|GSM1720276",NA,"Genome sequenced|CNV analysis"
"GM19685","CVCL_P403","","Transformed cell line","","","GSM650113|GSM1720277",NA,"Genome sequenced|CNV analysis"
"GM19686","CVCL_1A50","","Transformed cell line","","","GSM650114",NA,"Genome sequenced|CNV analysis"
"GM19700","CVCL_N855","","Transformed cell line","","","GSM650115|GSM1720278",NA,"Genome sequenced|CNV analysis"
"GM19701","CVCL_N856","","Transformed cell line","","","GSM650116|GSM1720279",NA,"Genome sequenced|CNV analysis"
"GM19702","CVCL_1A51","","Transformed cell line","","","GSM650117",NA,"Genome sequenced|CNV analysis"
"GM19703","CVCL_N857","","Transformed cell line","","","GSM650118|GSM1720280",NA,"Genome sequenced|CNV analysis"
"GM19704","CVCL_N858","","Transformed cell line","","","GSM650119|GSM1720281",NA,"Genome sequenced|CNV analysis"
"GM19705","CVCL_1A52","","Transformed cell line","","","GSM650120",NA,"Genome sequenced|CNV analysis"
"GM19707","CVCL_N859","","Transformed cell line","","","GSM650121|GSM1720282",NA,"Genome sequenced|CNV analysis"
"GM19708","CVCL_1A53","","Transformed cell line","","","GSM650122",NA,"Genome sequenced|CNV analysis"
"GM19711","CVCL_N860","","Transformed cell line","","","GSM650123|GSM1720283",NA,"Genome sequenced|CNV analysis"
"GM19712","CVCL_N861","","Transformed cell line","","","GSM650124|GSM1720284",NA,"Genome sequenced|CNV analysis"
"GM19713","CVCL_N862","","Transformed cell line","","","GSM650125|GSM1720285",NA,"Genome sequenced|CNV analysis"
"GM19714","CVCL_1A54","","Transformed cell line","","","GSM650126",NA,"Genome sequenced|CNV analysis"
"GM19716","CVCL_P404","","Transformed cell line","","","GSM650127|GSM1720286",NA,"Genome sequenced|CNV analysis"
"GM19717","CVCL_P405","","Transformed cell line","","","GSM650128|GSM1720287",NA,"Genome sequenced|CNV analysis"
"GM19718","CVCL_1A55","","Transformed cell line","","","GSM650129",NA,"Genome sequenced|CNV analysis"
"GM19719","CVCL_P406","","Transformed cell line","","","GSM650130|GSM1720288",NA,"Genome sequenced|CNV analysis"
"GM19720","CVCL_P407","","Transformed cell line","","","GSM650131|GSM1720289",NA,"Genome sequenced|CNV analysis"
"GM19721","CVCL_1A56","","Transformed cell line","","","GSM650132",NA,"Genome sequenced|CNV analysis"
"GM19722","CVCL_P408","","Transformed cell line","","","GSM650133|GSM1720290",NA,"Genome sequenced|CNV analysis"
"GM19723","CVCL_P409","","Transformed cell line","","","GSM650134|GSM1720291",NA,"Genome sequenced|CNV analysis"
"GM19724","CVCL_1A57","","Transformed cell line","","","GSM650135",NA,"Genome sequenced|CNV analysis"
"GM19725","CVCL_P410","","Transformed cell line","","","GSM650136|GSM1720292",NA,"Genome sequenced|CNV analysis"
"GM19726","CVCL_P411","","Transformed cell line","","","GSM650137|GSM1720293",NA,"Genome sequenced|CNV analysis"
"GM19727","CVCL_1A58","","Transformed cell line","","","GSM650138",NA,"Genome sequenced|CNV analysis"
"GM19728","CVCL_P412","","Transformed cell line","","","GSM650139|GSM1720294",NA,"Genome sequenced|CNV analysis"
"GM19729","CVCL_P413","","Transformed cell line","","","GSM650140|GSM1720295",NA,"Genome sequenced|CNV analysis"
"GM19730","CVCL_1A59","","Transformed cell line","","","GSM650141",NA,"Genome sequenced|CNV analysis"
"GM19731","CVCL_P414","","Transformed cell line","","","GSM650142|GSM1720296",NA,"Genome sequenced|CNV analysis"
"GM19732","CVCL_P415","","Transformed cell line","","","GSM650143|GSM1720297",NA,"Genome sequenced|CNV analysis"
"GM19733","CVCL_1A60","","Transformed cell line","","","GSM650144",NA,"Genome sequenced|CNV analysis"
"GM19734","CVCL_P416","","Transformed cell line","","","GSM650145|GSM1720298",NA,"Genome sequenced|CNV analysis"
"GM19735","CVCL_P417","","Transformed cell line","","","GSM650146|GSM1720299",NA,"Genome sequenced|CNV analysis"
"GM19737","CVCL_P418","","Transformed cell line","","","GSM650147",NA,"Genome sequenced|CNV analysis"
"GM19738","CVCL_P419","","Transformed cell line","","","GSM650148",NA,"Genome sequenced|CNV analysis"
"GM19740","CVCL_P420","","Transformed cell line","","","GSM650149|GSM1720300",NA,"Genome sequenced|CNV analysis"
"GM19741","CVCL_P421","","Transformed cell line","","","GSM650150|GSM1720301",NA,"Genome sequenced|CNV analysis"
"GM19746","CVCL_P422","","Transformed cell line","","","GSM650151|GSM1720302",NA,"Genome sequenced|CNV analysis"
"GM19747","CVCL_P423","","Transformed cell line","","","GSM650152|GSM1720303",NA,"Genome sequenced|CNV analysis"
"GM19748","CVCL_1A62","","Transformed cell line","","","GSM650153",NA,"Genome sequenced|CNV analysis"
"GM19749","CVCL_P424","","Transformed cell line","","","GSM650154|GSM1720304",NA,"Genome sequenced|CNV analysis"
"GM19750","CVCL_P425","","Transformed cell line","","","GSM650155|GSM1720305",NA,"Genome sequenced|CNV analysis"
"GM19751","CVCL_1A63","","Transformed cell line","","","GSM650156",NA,"Genome sequenced|CNV analysis"
"GM19752","CVCL_P426","","Transformed cell line","","","GSM650157|GSM1720306",NA,"Genome sequenced|CNV analysis"
"GM19755","CVCL_P428","","Transformed cell line","","","GSM650158|GSM1720307",NA,"Genome sequenced|CNV analysis"
"GM19756","CVCL_P429","","Transformed cell line","","","GSM650159|GSM1720308",NA,"Genome sequenced|CNV analysis"
"GM19757","CVCL_1A65","","Transformed cell line","","","GSM650160",NA,"Genome sequenced|CNV analysis"
"GM19758","CVCL_P430","","Transformed cell line","","","GSM650161|GSM1720309",NA,"Genome sequenced|CNV analysis"
"GM19759","CVCL_P431","","Transformed cell line","","","GSM650162|GSM1720310",NA,"Genome sequenced|CNV analysis"
"GM19760","CVCL_1A66","","Transformed cell line","","","GSM650163",NA,"Genome sequenced|CNV analysis"
"GM19761","CVCL_P432","","Transformed cell line","","","GSM650164|GSM1720311",NA,"Genome sequenced|CNV analysis"
"GM19762","CVCL_P433","","Transformed cell line","","","GSM650165|GSM1720312",NA,"Genome sequenced|CNV analysis"
"GM19763","CVCL_1A67","","Transformed cell line","","","GSM650166",NA,"Genome sequenced|CNV analysis"
"GM19764","CVCL_P434","","Transformed cell line","","","GSM1720313",NA,"Genome sequenced|CNV analysis"
"GM19770","CVCL_P435","","Transformed cell line","","","GSM650167|GSM1720314",NA,"Genome sequenced|CNV analysis"
"GM19771","CVCL_P436","","Transformed cell line","","","GSM650168|GSM1720315",NA,"Genome sequenced|CNV analysis"
"GM19772","CVCL_1A70","","Transformed cell line","","","GSM650169",NA,"Genome sequenced|CNV analysis"
"GM19773","CVCL_P437","","Transformed cell line","","","GSM650170|GSM1720316",NA,"Genome sequenced|CNV analysis"
"GM19774","CVCL_P438","","Transformed cell line","","","GSM650171|GSM1720317",NA,"Genome sequenced|CNV analysis"
"GM19775","CVCL_1A71","","Transformed cell line","","","GSM650172",NA,"Genome sequenced|CNV analysis"
"GM19776","CVCL_P439","","Transformed cell line","","","GSM650173|GSM1720318",NA,"Genome sequenced|CNV analysis"
"GM19777","CVCL_P440","","Transformed cell line","","","GSM650174|GSM1720319",NA,"Genome sequenced|CNV analysis"
"GM19778","CVCL_1A72","","Transformed cell line","","","GSM650175",NA,"Genome sequenced|CNV analysis"
"GM19779","CVCL_P441","","Transformed cell line","","","GSM650176|GSM1720320",NA,"Genome sequenced|CNV analysis"
"GM19780","CVCL_P442","","Transformed cell line","","","GSM650177|GSM1720321",NA,"Genome sequenced|CNV analysis"
"GM19781","CVCL_1A73","","Transformed cell line","","","GSM650178",NA,"Genome sequenced|CNV analysis"
"GM19782","CVCL_P443","","Transformed cell line","","","GSM650179|GSM1720322",NA,"Genome sequenced|CNV analysis"
"GM19783","CVCL_P444","","Transformed cell line","","","GSM650180|GSM1720323",NA,"Genome sequenced|CNV analysis"
"GM19784","CVCL_1A74","","Transformed cell line","","","GSM650181",NA,"Genome sequenced|CNV analysis"
"GM19785","CVCL_P445","","Transformed cell line","","","GSM650182|GSM1720324",NA,"Genome sequenced|CNV analysis"
"GM19786","CVCL_P446","","Transformed cell line","","","GSM650183|GSM1720325",NA,"Genome sequenced|CNV analysis"
"GM19787","CVCL_1A75","","Transformed cell line","","","GSM650184",NA,"Genome sequenced|CNV analysis"
"GM19788","CVCL_P447","","Transformed cell line","","","GSM650185|GSM1720326",NA,"Genome sequenced|CNV analysis"
"GM19789","CVCL_P448","","Transformed cell line","","","GSM650186|GSM1720327",NA,"Genome sequenced|CNV analysis"
"GM19790","CVCL_1A76","","Transformed cell line","","","GSM650187",NA,"Genome sequenced|CNV analysis"
"GM19792","CVCL_P449","","Transformed cell line","","","GSM1720328",NA,"Genome sequenced|CNV analysis"
"GM19794","CVCL_P450","","Transformed cell line","","","GSM650188|GSM1720329",NA,"Genome sequenced|CNV analysis"
"GM19795","CVCL_P451","","Transformed cell line","","","GSM650189|GSM1720330",NA,"Genome sequenced|CNV analysis"
"GM19796","CVCL_1A77","","Transformed cell line","","","GSM650190",NA,"Genome sequenced|CNV analysis"
"GM19818","CVCL_N863","","Transformed cell line","","","GSM650191|GSM1720331",NA,"Genome sequenced|CNV analysis"
"GM19819","CVCL_N864","","Transformed cell line","","","GSM650192|GSM1720332",NA,"Genome sequenced|CNV analysis"
"GM19828","CVCL_1A80","","Transformed cell line","","","GSM650193",NA,"Genome sequenced|CNV analysis"
"GM19834","CVCL_N865","","Transformed cell line","","","GSM650194|GSM1720333",NA,"Genome sequenced|CNV analysis"
"GM19835","CVCL_N866","","Transformed cell line","","","GSM650195|GSM1720334",NA,"Genome sequenced|CNV analysis"
"GM19836","CVCL_1A81","","Transformed cell line","","","GSM650196",NA,"Genome sequenced|CNV analysis"
"GM19900","CVCL_N867","","Transformed cell line","","","GSM650197|GSM1720335",NA,"Genome sequenced|CNV analysis"
"GM19901","CVCL_N868","","Transformed cell line","","","GSM650198|GSM1720336",NA,"Genome sequenced|CNV analysis"
"GM19902","CVCL_1A82","","Transformed cell line","","","GSM650199",NA,"Genome sequenced|CNV analysis"
"GM19904","CVCL_N869","","Transformed cell line","","","GSM650200|GSM1720337",NA,"Genome sequenced|CNV analysis"
"GM19908","CVCL_N870","","Transformed cell line","","","GSM650201|GSM1720338",NA,"Genome sequenced|CNV analysis"
"GM19909","CVCL_N871","","Transformed cell line","","","GSM650202|GSM1720339",NA,"Genome sequenced|CNV analysis"
"GM19913","CVCL_1A84","","Transformed cell line","","","GSM1720340",NA,"Genome sequenced|CNV analysis"
"GM19914","CVCL_N872","","Transformed cell line","","","GSM650203|GSM1720341",NA,"Genome sequenced|CNV analysis"
"GM19915","CVCL_1A85","","Transformed cell line","","","GSM650204",NA,"Genome sequenced|CNV analysis"
