"id","accession","synonyms","category","disease","origin","geo","encode","omics"
"FHS057i-sh4105B","CVCL_YY88","iPSC - 4105B","Induced pluripotent stem cell","","CVCL_YY89 ! FHS058i-sh4105D","GSM2411829",NA,"Transcriptome analysis by RNAseq"
"FHS058i-sh4105D","CVCL_YY89","iPSC - 4105D","Induced pluripotent stem cell","","CVCL_YY88 ! FHS057i-sh4105B","GSM2411830",NA,"Transcriptome analysis by RNAseq"
"FHS059i-sh4756A","CVCL_YY90","iPSC - 4756A","Induced pluripotent stem cell","","CVCL_YY91 ! FHS060i-sh4756B","GSM2411787",NA,"Transcriptome analysis by RNAseq"
"FHS060i-sh4756B","CVCL_YY91","iPSC - 4756B","Induced pluripotent stem cell","","CVCL_YY90 ! FHS059i-sh4756A","GSM2411788",NA,"Transcriptome analysis by RNAseq"
"FHS061i-sh521C","CVCL_YY92","iPSC - 521C","Induced pluripotent stem cell","","CVCL_YY93 ! FHS062i-sh521E","GSM2411789",NA,"Transcriptome analysis by RNAseq"
"FHS062i-sh521E","CVCL_YY93","iPSC - 521E","Induced pluripotent stem cell","","CVCL_YY92 ! FHS061i-sh521C","GSM2411790",NA,"Transcriptome analysis by RNAseq"
"FHS063i-sh554A","CVCL_YY94","iPSC - 554A","Induced pluripotent stem cell","","CVCL_YY95 ! FHS064i-sh554D","GSM2411791",NA,"Transcriptome analysis by RNAseq"
"FHS064i-sh554D","CVCL_YY95","iPSC - 554D","Induced pluripotent stem cell","","CVCL_YY94 ! FHS063i-sh554A","GSM2411792",NA,"Transcriptome analysis by RNAseq"
"FHS065i-sh921B","CVCL_YY96","iPSC - 921B","Induced pluripotent stem cell","","CVCL_YY97 ! FHS066i-sh921C","GSM2411793",NA,"Transcriptome analysis by RNAseq"
"FHS066i-sh921C","CVCL_YY97","iPSC - 921C","Induced pluripotent stem cell","","CVCL_YY96 ! FHS065i-sh921B","GSM2411794",NA,"Transcriptome analysis by RNAseq"
"FHS067i-sh9462A","CVCL_YY98","iPSC - 9462A","Induced pluripotent stem cell","","CVCL_YY99 ! FHS068i-sh9462B","GSM2411795",NA,"Transcriptome analysis by RNAseq"
"FHS068i-sh9462B","CVCL_YY99","iPSC - 9462B","Induced pluripotent stem cell","","CVCL_YY98 ! FHS067i-sh9462A","GSM2411796",NA,"Transcriptome analysis by RNAseq"
"FiPS-4F-8","CVCL_9S08","ESi031-C","Induced pluripotent stem cell","","CVCL_V191 ! FiPS-3F-1|CVCL_9S07 ! FiPS-4F-7|CVCL_C106 ! XFiPS-F44-3F-1|CVCL_C107 ! XFiPS-F44-3F-2","GSM1012131",NA,"Transcriptome analysis by microarray"
"fl-AR1034ZIMA clone 1","CVCL_A9PQ","fl-AR1034ZIMA 001; fl-ARiPS cl1; AR1034ZIMA loxP modified iPSC; ARiPS_clone1","Induced pluripotent stem cell","","","GSM1342461|GSM1342463",NA,"Transcriptome analysis by microarray"
"FORTHi001A","CVCL_A4VI","hiPS line 1","Induced pluripotent stem cell","","","GSM1422435|GSM1422436",NA,"Transcriptome analysis by microarray"
"FORTHi001B","CVCL_A4VJ","hiPS line 2","Induced pluripotent stem cell","","","GSM1422437|GSM1422438",NA,"Transcriptome analysis by microarray"
"FORTHi001C","CVCL_A4VK","hiPS line 3","Induced pluripotent stem cell","","","GSM1422439|GSM1422440",NA,"Transcriptome analysis by microarray"
"FSA0001","CVCL_E4YN","FSA-00001","Induced pluripotent stem cell","NCIt; C35394; Primary open angle glaucoma","","GSM7036156|GSM7043210|GSM7043211|GSM7043212",NA,"SNP array analysis|Transcriptome analysis by single cell RNAseq"
"FSA0004","CVCL_E4YQ","FSA-00004","Induced pluripotent stem cell","NCIt; C35394; Primary open angle glaucoma","","GSM7036157|GSM7043210|GSM7043211|GSM7043212",NA,"SNP array analysis|Transcriptome analysis by single cell RNAseq"
"FSA0006","CVCL_E4YS","FSA-00006","Induced pluripotent stem cell","NCIt; C35394; Primary open angle glaucoma","","GSM7036172|GSM7043202|GSM7043203|GSM7043204|GSM7043205|GSM7043206|GSM7043207|GSM7043208|GSM7043209",NA,"SNP array analysis|Transcriptome analysis by single cell RNAseq"
"G-OF1iPS1","CVCL_WL15","G-OF1iPS clone 1; G1-1","Induced pluripotent stem cell","NCIt; C2892; Nevoid basal cell carcinoma syndrome|ORDO; Orphanet_377; Gorlin syndrome","","GSM2802513|GSM2802514",NA,NA
"G-OF1iPS6","CVCL_WL16","G-OF1iPS clone 6; G1-6","Induced pluripotent stem cell","NCIt; C2892; Nevoid basal cell carcinoma syndrome|ORDO; Orphanet_377; Gorlin syndrome","","GSM2802515|GSM2802516",NA,NA
"G-OF2iPS5","CVCL_WL17","G-OF2iPS clone 5; G2-5","Induced pluripotent stem cell","NCIt; C2892; Nevoid basal cell carcinoma syndrome|ORDO; Orphanet_377; Gorlin syndrome","","GSM2802517|GSM2802518",NA,NA
"G-OF2iPS8","CVCL_WL18","G-OF2iPS clone 8; G2-8","Induced pluripotent stem cell","NCIt; C2892; Nevoid basal cell carcinoma syndrome|ORDO; Orphanet_377; Gorlin syndrome","","GSM2802519|GSM2802520",NA,NA
"GM02340 iPSC clone 1","CVCL_B5QT","","Induced pluripotent stem cell","NCIt; C34383; Sickle cell disease|ORDO; Orphanet_232; Sickle cell anemia","","GSM861004",NA,"Transcriptome analysis by microarray"
"GM02340 iPSC clone 6","CVCL_B5QU","iPSC clone 6.1","Induced pluripotent stem cell","NCIt; C34383; Sickle cell disease|ORDO; Orphanet_232; Sickle cell anemia","","GSM861005|GSM1589943|GSM1589955",NA,"Transcriptome analysis by microarray"
"GM23338","CVCL_F182","GM23338*B; PGP1 iPSC; PGP1-iPS; PGP1 hiPSC; PGP1-1; PGP1; HVRDi004-B; UMi031-A","Induced pluripotent stem cell","","","GSM1019346|GSM1019347|GSM1658378|GSM2072609|GSM2072610","ENCBS368AAA|ENCBS373AAA","Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"H18489","CVCL_HA50","H5; H5.iPSC; H18489_iPSC","Induced pluripotent stem cell","","","GSM1495400|GSM1502702",NA,"Transcriptome analysis by RNAseq|DNA methylation analysis"
"H19101","CVCL_HA51","H6; H6.iPSC; H19101_iPSC","Induced pluripotent stem cell","","","GSM1495401|GSM1502703",NA,"Transcriptome analysis by RNAseq|DNA methylation analysis"
"H19114","CVCL_HA52","H7; H7.iPSC; H19114_iPSC","Induced pluripotent stem cell","","","GSM1495402|GSM1502704",NA,"Transcriptome analysis by RNAseq|DNA methylation analysis"
"H20961","CVCL_HA53","H1; H1.iPSC; H20961_iPSC","Induced pluripotent stem cell","","","GSM1495403|GSM1502705",NA,"Transcriptome analysis by RNAseq|DNA methylation analysis"
"H28834","CVCL_HA54","H2; H2.iPSC; H28834_iPSC","Induced pluripotent stem cell","","","GSM1495404|GSM1502706",NA,"Transcriptome analysis by RNAseq|DNA methylation analysis"
"HC-4-EL1","CVCL_RJ59","","Induced pluripotent stem cell","","","GSM2265464|GSM2265465",NA,"Transcriptome analysis by microarray"
"HGPS-iPSC#1","CVCL_L655","HGPS-iPSC_1","Induced pluripotent stem cell","NCIt; C34951; Progeria|ORDO; Orphanet_740; Hutchinson-Gilford progeria syndrome","","GSM603052|GSM603053",NA,NA
"hiPS 1-8","CVCL_IN12","Human iPS clone 1-8","Induced pluripotent stem cell","","CVCL_IN14 ! hiPS 3-2","GSM245342|GSM248216|GSM248217|GSM245339|GSM257570",NA,"Transcriptome analysis by microarray"
"hiPS 2-4","CVCL_IN13","Human iPS clone 2-4","Induced pluripotent stem cell","","","GSM257521|GSM257522|GSM257572",NA,"Transcriptome analysis by microarray"
"hiPS 3-2","CVCL_IN14","Human iPS clone 3-2","Induced pluripotent stem cell","","CVCL_IN12 ! hiPS 1-8","GSM257523|GSM257574",NA,"Transcriptome analysis by microarray"
"HMGUi001-A","CVCL_WJ49","XM001; BIHi043-A","Induced pluripotent stem cell","","","GSM2850662|GSM2850663",NA,"Transcriptome analysis by microarray"
"Hutt45","CVCL_HA55","H3; H3.iPSC; Hutt45_iPSC","Induced pluripotent stem cell","","","GSM1495405|GSM1502707",NA,"Transcriptome analysis by RNAseq|DNA methylation analysis"
"Hutt60","CVCL_HA56","H4; H4.iPSC; Hutt60_iPSC","Induced pluripotent stem cell","","","GSM1495406|GSM1502708",NA,"Transcriptome analysis by RNAseq|DNA methylation analysis"
"iAN1","CVCL_EQ30","iPSC_AN1; Normal iPSC from AN1","Induced pluripotent stem cell","","","GSM1184274|GSM1184275",NA,"Transcriptome analysis by microarray"
"iAN2","CVCL_EQ31","iPSC_AN2; Normal iPSC from AN2","Induced pluripotent stem cell","","","GSM1184276|GSM1184277",NA,"Transcriptome analysis by microarray"
"iAN3","CVCL_EQ32","iPSC_AN3; Normal iPSC from AN3","Induced pluripotent stem cell","","","GSM1184278|GSM1184279",NA,"Transcriptome analysis by microarray"
"iBC","CVCL_EQ33","iPSC_BC; Normal iPSC from BC","Induced pluripotent stem cell","","","GSM1184280|GSM1184281",NA,"Transcriptome analysis by microarray"
"iCFB46","CVCL_C1Y3","iCFB subclone 46","Induced pluripotent stem cell","","CVCL_C1Y4 ! iCFB50","GSM702137|GSM702138",NA,"Transcriptome analysis by microarray"
"iCFB50","CVCL_C1Y4","iCFB subclone 50","Induced pluripotent stem cell","","CVCL_C1Y3 ! iCFB46","GSM702139|GSM702140",NA,"Transcriptome analysis by microarray"
"iDPC3","CVCL_C1Y5","iDPC subclone 3","Induced pluripotent stem cell","","CVCL_C1Y6 ! iDPC4","GSM702127|GSM702128",NA,"Transcriptome analysis by microarray"
"iGM440","CVCL_EQ34","iPSC_GM03440; Normal iPSC from GM03440","Induced pluripotent stem cell","","","GSM1184282|GSM1184283",NA,"Transcriptome analysis by microarray"
"iGRA1","CVCL_C1Y7","IGRA1; iGra subclone 1","Induced pluripotent stem cell","","CVCL_C1Y8 ! iGRA2|CVCL_C1Y9 ! iGRA3|CVCL_C1YA ! iGRA4|CVCL_C1YC ! iGRA7","GSM702131|GSM702132",NA,"Transcriptome analysis by microarray"
"iGRA2","CVCL_C1Y8","IGRA2; iGra subclone 2","Induced pluripotent stem cell","","CVCL_C1Y7 ! iGRA1|CVCL_C1Y9 ! iGRA3|CVCL_C1YA ! iGRA4|CVCL_C1YC ! iGRA7","GSM702133|GSM702134",NA,"Transcriptome analysis by microarray"
"iHUF3","CVCL_B5QV","","Induced pluripotent stem cell","","","GSM1084810|GSM1084923",NA,"Transcriptome analysis by microarray"
"IM23-16","CVCL_RM51","","Induced pluripotent stem cell","","","GSM627787",NA,"Transcriptome analysis by microarray"
"IM23-9","CVCL_RM52","","Induced pluripotent stem cell","","","GSM627791",NA,"Transcriptome analysis by microarray"
"IM25-2","CVCL_RM53","","Induced pluripotent stem cell","","","GSM627792",NA,"Transcriptome analysis by microarray"
"iPS CWRU1","CVCL_W123","iPS_CWRU1; CWRU1","Induced pluripotent stem cell","","","GSM1008570","ENCBS334AAA","Transcriptome analysis by microarray"
"iPS NIHi1","CVCL_AS22","NIH-i1; i1","Induced pluripotent stem cell","","","GSM856734",NA,"Transcriptome analysis by microarray"
"iPS NIHi11","CVCL_W121","iPS-NIHi11; iPS_NIHi11; NIH-i11","Induced pluripotent stem cell","NCIt; C26845; Parkinson's disease","","GSM1008569","ENCBS556ENC","Transcriptome analysis by microarray"
"iPS NIHi12","CVCL_AS26","NIH-i12; i12","Induced pluripotent stem cell","NCIt; C26845; Parkinson's disease","","GSM856741",NA,"Transcriptome analysis by microarray"
"iPS NIHi4","CVCL_AS24","NIH-i4; i4","Induced pluripotent stem cell","NCIt; C26845; Parkinson's disease","","GSM856740",NA,"Transcriptome analysis by microarray"
"iPS NIHi5","CVCL_AS25","NIH-i5; i5","Induced pluripotent stem cell","NCIt; C26845; Parkinson's disease","","GSM856739",NA,"Transcriptome analysis by microarray"
"iPS NIHi7","CVCL_W122","iPS-NIHi7; iPS_NIHi7; NIH-i7; i7","Induced pluripotent stem cell","NCIt; C26845; Parkinson's disease","","GSM856742|GSM1008600","ENCBS041ENC|ENCBS557ENC","Transcriptome analysis by microarray"
"IPS-1","CVCL_B531","iPS1; Hips1","Induced pluripotent stem cell","","CVCL_B533 ! IPS-2|CVCL_B536 ! IPS-5|CVCL_B537 ! IPS-7","GSM249028",NA,"Transcriptome analysis by microarray"
"IPS-2","CVCL_B533","iPS2; Hips2","Induced pluripotent stem cell","","CVCL_B531 ! IPS-1|CVCL_B536 ! IPS-5|CVCL_B537 ! IPS-7","GSM249096",NA,"Transcriptome analysis by microarray"
"IPS-24","CVCL_B534","iPS24; Hips24","Induced pluripotent stem cell","","","GSM249150",NA,"Transcriptome analysis by microarray"
"IPS-29","CVCL_B535","iPS29; Hips29","Induced pluripotent stem cell","","","GSM249152",NA,"Transcriptome analysis by microarray"
"IPS-5","CVCL_B536","iPS5; Hips5","Induced pluripotent stem cell","","CVCL_B531 ! IPS-1|CVCL_B533 ! IPS-2|CVCL_B537 ! IPS-7","GSM249095",NA,"Transcriptome analysis by microarray"
"IPS-7","CVCL_B537","iPS7; Hips7","Induced pluripotent stem cell","","CVCL_B531 ! IPS-1|CVCL_B533 ! IPS-2|CVCL_B536 ! IPS-5","GSM249137",NA,"Transcriptome analysis by microarray"
"iPS-DP31 4f-1","CVCL_DQ77","DP31-4f1","Induced pluripotent stem cell","","","GSM1040268|GSM1040338",NA,"Transcriptome analysis by microarray|DNA methylation analysis"
"iPS-JR036-1","CVCL_A8Y6","JR036 LRRK2 G2019S iPSc clone 1","Induced pluripotent stem cell","NCIt; C198605; Parkinson disease 8, autosomal dominant|ORDO; Orphanet_411602; Hereditary late-onset Parkinson disease","","GSM2055812|GSM2055816",NA,"Transcriptome analysis by microarray"
"iPS-SMA-3.5","CVCL_C877","iPS SMA 3.5; IPS-SMA-3.5; iPS-SMA3.5; iPS-SMA clone 3.5","Induced pluripotent stem cell","NCIt; C156310; Spinal muscular atrophy type 2|ORDO; Orphanet_83418; Proximal spinal muscular atrophy type 2","","GSM347916",NA,"Transcriptome analysis by microarray"
"iPS-SMA-3.6","CVCL_C878","iPS SMA 3.6; IPS-SMA-3.6; iPS-SMA3.6; iPS-SMA clone 3.6; UW13iSMA-i.6; 13iSMA; GM23240","Induced pluripotent stem cell","NCIt; C156310; Spinal muscular atrophy type 2|ORDO; Orphanet_83418; Proximal spinal muscular atrophy type 2","","GSM347917",NA,"Transcriptome analysis by microarray|CNV analysis"
"iPS-TIG103-4f4","CVCL_C710","iPS-TIG103-4F4; TIG103-4f4; TIG103-4F4","Induced pluripotent stem cell","","","GSM1040253|GSM1040323",NA,"Transcriptome analysis by microarray|DNA methylation analysis"
"iPS-TIG107-3f1","CVCL_T840","iPS-TIG107-3F1; TIG107-3f1; TIG107 3F1","Induced pluripotent stem cell","","","GSM1040255|GSM1040325",NA,"Transcriptome analysis by microarray|DNA methylation analysis"
"iPS-TIG107-4f1","CVCL_C709","iPS-TIG107-4F1; iPS-TIG107-Slc-4F1; TIG107-4f1; TIG107 4F1; TIG1074F1","Induced pluripotent stem cell","","","GSM1040254|GSM1040324|GSM1489221|GSM1489253|GSM1489429",NA,"Transcriptome analysis by microarray|DNA methylation analysis"
"iPS-TIG108-4f3","CVCL_DP61","TIG108-4f3","Induced pluripotent stem cell","","","GSM1040256|GSM1040326",NA,"Transcriptome analysis by microarray|DNA methylation analysis"
"iPS-TIG109-4f1","CVCL_DP62","TIG109-4f1","Induced pluripotent stem cell","","","GSM1040257|GSM1040327",NA,"Transcriptome analysis by microarray|DNA methylation analysis"
"iPS-TIG114-4f1","CVCL_C711","iPS-TIG114-4F1; TIG114-4F1; TIG114-4f1; TIG114 4F1","Induced pluripotent stem cell","","","GSM1040258|GSM1040328",NA,"Transcriptome analysis by microarray|DNA methylation analysis"
"iPS-TIG118-4f1","CVCL_DP63","TIG118-4f1; TIG118 4F1","Induced pluripotent stem cell","","","GSM1040259|GSM1040329",NA,"Transcriptome analysis by microarray|DNA methylation analysis"
"iPS-TIG120-4f1","CVCL_C713","iPS-TIG120-4F1; TIG120-4F1; iPS-TIG120-Slc-4F1; vWT-TIG120-4f1; TIG120-4f1; TIG120 4F1; TIG1204F1","Induced pluripotent stem cell","","","GSM1040260|GSM1040330|GSM1489222|GSM1489254|GSM1489430|GSM1942574",NA,"Transcriptome analysis by microarray|DNA methylation analysis"
"iPS-TIG121-4f4","CVCL_DP64","TIG121-4f4; TIG121 4F4","Induced pluripotent stem cell","","","GSM1040261|GSM1040331",NA,"Transcriptome analysis by microarray|DNA methylation analysis"
"iPS-WT 4.2","CVCL_C879","IPS-WT; iPS-WT4.2; iPS-WT clone 4.2; UW14iCTR-i.2; 14iCTR; GM23241; iPS SMA 4.2","Induced pluripotent stem cell","","","GSM347918",NA,"Transcriptome analysis by microarray|CNV analysis"
"IPS(IMR90)-1","CVCL_C434","iPS(IMR90)-1; iPS(IMR90) clone (#1); iPS-IMR90-1; IMR90-1; IMR1; WISCi004-A","Induced pluripotent stem cell","","","GSM861006|GSM1084841|GSM1084933",NA,"Transcriptome analysis by microarray"
"IPS(IMR90)-4","CVCL_C437","iPS(IMR90)-4; iPS(IMR90) clone (#4); iPS(IMR90)-4-DL-01; iPS-IMR90-4; IMR90-4; IMR4; WISCi004-B","Induced pluripotent stem cell","","","GSM861007|GSM1084842|GSM1084934|GSM3192176|GSM3192177",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"IPS(IMR90)-4-CHMP1A KO","CVCL_C3HI","CHMP1A null iPSC; iPSC_CHMP1A_null","Induced pluripotent stem cell","","","GSM3192178|GSM3192179",NA,"Transcriptome analysis by RNAseq"
"iPSC DKC1 A353V #1","CVCL_UG49","A353V #1; A353V1","Induced pluripotent stem cell","NCIt; C111802; Dyskeratosis congenita|ORDO; Orphanet_1775; Dyskeratosis congenita","CVCL_UG50 ! iPSC DKC1 A353V #2","GSM1633294",NA,"Transcriptome analysis by microarray"
"iPSC DKC1 A353V #2","CVCL_UG50","A353V #2; A353V2","Induced pluripotent stem cell","NCIt; C111802; Dyskeratosis congenita|ORDO; Orphanet_1775; Dyskeratosis congenita","CVCL_UG49 ! iPSC DKC1 A353V #1","GSM1633295",NA,"Transcriptome analysis by microarray"
"iPSC DKC1 Del37 #1","CVCL_UG51","Del37 #1; Del371","Induced pluripotent stem cell","NCIt; C111802; Dyskeratosis congenita|ORDO; Orphanet_1775; Dyskeratosis congenita","","GSM1633296",NA,"Transcriptome analysis by microarray"
"iPSC DKC1 Del37 #2","CVCL_UG52","Del37 #2; Del372","Induced pluripotent stem cell","NCIt; C111802; Dyskeratosis congenita|ORDO; Orphanet_1775; Dyskeratosis congenita","","GSM1633297",NA,"Transcriptome analysis by microarray"
"iPSC DKC1 Q31E","CVCL_UG53","Q31E","Induced pluripotent stem cell","NCIt; C111802; Dyskeratosis congenita|ORDO; Orphanet_1775; Dyskeratosis congenita","","GSM1633298",NA,"Transcriptome analysis by microarray"
"iPSC-1s","CVCL_D082","mc-iPSC-1s","Induced pluripotent stem cell","","","GSM499757",NA,NA
"iPSC-2s","CVCL_D083","mc-iPSC-1s","Induced pluripotent stem cell","","","GSM499758",NA,NA
"iPSc-GD-A8","CVCL_IN10","GD iPSC A8; Gaucher iPSC-A8; A8","Induced pluripotent stem cell","NCIt; C61268; Gaucher disease|ORDO; Orphanet_355; Gaucher disease","CVCL_IN11 ! iPSc-GD-C21","GSM1012130",NA,"Transcriptome analysis by microarray"
"iPSc-GD-C21","CVCL_IN11","GD iPSC C21; Gaucher iPSC-C21; C21; 21C","Induced pluripotent stem cell","NCIt; C61268; Gaucher disease|ORDO; Orphanet_355; Gaucher disease","CVCL_IN10 ! iPSc-GD-A8","GSM1012128",NA,"Transcriptome analysis by microarray"
"iPSC567-24 MUT","CVCL_C3GP","567.24 MUT; iPSC Patient567 RTT","Induced pluripotent stem cell","NCIt; C75488; Rett syndrome|ORDO; Orphanet_778; Rett syndrome","","GSM2866259|GSM2866261",NA,"Transcriptome analysis by RNAseq"
"iPSC567-25 WT","CVCL_C3GQ","567.25 WT; iPSC Patient567 Normal WT","Induced pluripotent stem cell","NCIt; C75488; Rett syndrome|ORDO; Orphanet_778; Rett syndrome","","GSM2866256",NA,"Transcriptome analysis by RNAseq"
"iPSC982-15 MUT","CVCL_C3GR","982.15 MUT; iPSC Patient982 RTT","Induced pluripotent stem cell","NCIt; C75488; Rett syndrome|ORDO; Orphanet_778; Rett syndrome","","GSM2866262|GSM2866263",NA,"Transcriptome analysis by RNAseq"
"iPSC982-16 WT","CVCL_C3GS","982.16 WT; iPSC Patient982 Normal WT","Induced pluripotent stem cell","NCIt; C75488; Rett syndrome|ORDO; Orphanet_778; Rett syndrome","","GSM2866257|GSM2866258",NA,"Transcriptome analysis by RNAseq"
"ISMMSi004-A","CVCL_B5H9","MSN01-02S; MSN01_02S","Induced pluripotent stem cell","","CVCL_JJ91 ! ISMMSi004-B","GSM4729925|GSM4729926",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi005-A","CVCL_B5HA","MSN02-01S; MSN02_01S","Induced pluripotent stem cell","","CVCL_JJ92 ! ISMMSi005-B","GSM4729927|GSM4729928",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi006-A","CVCL_B5HB","MSN03-05S; MSN03_05S","Induced pluripotent stem cell","","CVCL_JJ93 ! ISMMSi006-B","GSM4729929|GSM4729930",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi007-A","CVCL_B5HC","MSN04-05S; MSN04_05S","Induced pluripotent stem cell","","","GSM4729931|GSM4729932",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi008-A","CVCL_JJ94","MSN05-01R; MSN05_01R; MSN05-1R; MSN05-1","Induced pluripotent stem cell","","","GSM4729933|GSM4729934",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi009-A","CVCL_JJ95","MSN06-07R; MSN06_07R; MSN06-7R; MSN06-7","Induced pluripotent stem cell","","","GSM4729935|GSM4729936",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi010-A","CVCL_B5HF","MSN07-07S; MSN07_07S","Induced pluripotent stem cell","","","GSM4729937|GSM4729938",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi011-A","CVCL_B5HG","MSN08-06S; MSN08_06S","Induced pluripotent stem cell","","CVCL_JJ96 ! ISMMSi011-B","GSM4729939|GSM4729940",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi012-A","CVCL_B5HH","MSN09-02S; MSN09_02S","Induced pluripotent stem cell","","CVCL_JJ97 ! ISMMSi012-B","GSM4729941|GSM4729942",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi013-A","CVCL_B5HI","MSN10-07S; MSN10_07S","Induced pluripotent stem cell","","CVCL_JJ98 ! ISMMSi013-B","GSM4729943|GSM4729944",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi014-A","CVCL_B5HJ","MSN11-05S; MSN11_05S","Induced pluripotent stem cell","","","GSM4729945|GSM4729946",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi015-A","CVCL_B5HK","MSN12-04S; MSN12_04S","Induced pluripotent stem cell","","","GSM4729947|GSM4729948",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi016-A","CVCL_B5HL","MSN13-03S; MSN13_03S","Induced pluripotent stem cell","","","GSM4729949|GSM4729950",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi017-A","CVCL_B5HM","MSN14-01S; MSN14_01S","Induced pluripotent stem cell","","CVCL_B5HN ! ISMMSi017-B|CVCL_B5HP ! ISMMSi017-C","GSM4729951|GSM4729952",NA,"Transcriptome analysis by RNAseq"
"ISMMSi018-A","CVCL_B5HQ","MSN15-31S; MSN15_31S","Induced pluripotent stem cell","","","GSM4729953|GSM4729954",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi019-A","CVCL_B5HR","MSN16-04S; MSN16_04S","Induced pluripotent stem cell","","","GSM4729955|GSM4729956",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi020-A","CVCL_B5HS","MSN17-07S; MSN17_07S","Induced pluripotent stem cell","","","GSM4729957|GSM4729958",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi021-A","CVCL_B5HT","MSN18-03S; MSN18_03S","Induced pluripotent stem cell","","","GSM4729959|GSM4729960",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi022-A","CVCL_B5HU","MSN19-07S; MSN19_07S","Induced pluripotent stem cell","","","GSM4729961|GSM4729962",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi023-A","CVCL_B5HV","MSN20-06S; MSN20_06S","Induced pluripotent stem cell","","","GSM4729963|GSM4729964",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi024-A","CVCL_B5HW","MSN21-08S; MSN21_08S","Induced pluripotent stem cell","","","GSM4729965|GSM4729966",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi025-A","CVCL_B5HX","MSN22-04S; MSN22_04S","Induced pluripotent stem cell","","","GSM4729967|GSM4729968",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi026-A","CVCL_B5HY","MSN23-01S; MSN23_01S","Induced pluripotent stem cell","","","GSM4729969|GSM4729970",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi027-A","CVCL_B5HZ","MSN24-06S; MSN24_06S","Induced pluripotent stem cell","","","GSM4729971|GSM4729972",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi028-C","CVCL_B5I2","MSN25-09S; MSN25_09S","Induced pluripotent stem cell","","CVCL_B5I0 ! ISMMSi028-A|CVCL_B5I1 ! ISMMSi028-B","GSM4729973|GSM4729974",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi029-A","CVCL_B5I3","MSN26-01S; MSN26_01S","Induced pluripotent stem cell","","","GSM4729975|GSM4729976",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi030-A","CVCL_B5I4","MSN27-03S","Induced pluripotent stem cell","","","GSM4729977|GSM4729978",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi031-A","CVCL_B5I5","MSN28-05S; MSN28_05S","Induced pluripotent stem cell","","","GSM4729979|GSM4729980",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi032-A","CVCL_B5I6","MSN29-03S; MSN29_03S","Induced pluripotent stem cell","","","GSM4729981|GSM4729982",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi033-A","CVCL_B5I7","MSN30-01S; MSN30_01S","Induced pluripotent stem cell","","","GSM4729983|GSM4729984",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi034-A","CVCL_B5I8","MSN31-01S; MSN31_01S","Induced pluripotent stem cell","","","GSM4729985|GSM4729986",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi035-A","CVCL_B5I9","MSN32-04S; MSN32_04S","Induced pluripotent stem cell","","","GSM4729987|GSM4729988",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi036-A","CVCL_B5IA","MSN33-04S; MSN33_04S","Induced pluripotent stem cell","","","GSM4729989|GSM4729990",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
"ISMMSi037-A","CVCL_B5IB","MSN34-05S; MSN34_05S","Induced pluripotent stem cell","","","GSM4729991|GSM4729992",NA,"Genome sequenced|Transcriptome analysis by RNAseq"
