"id","accession","synonyms","category","disease","origin","geo","encode","omics"
"GM03349","CVCL_7383","GM3349; GM 3349; GM03349A; GM3349A; GM 3349A; GM03349C; GMO3349C","Finite cell line","","","GSM3124636",NA,"Transcriptome analysis by RNAseq"
"GM03377","CVCL_7384","GM3377; GM3377A; GM03377B","Finite cell line","","","GSM1316980|GSM1317018|GSM3124648",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|miRNA expression profiling"
"GM03402","CVCL_J655","GM 3402; GM3402; GM03402A","Finite cell line","NCIt; C2903; Bloom syndrome|ORDO; Orphanet_125; Bloom syndrome","CVCL_J656 ! GM03403","GSM476014|GSM1316981|GSM1317019",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"GM03440","CVCL_7388","GM3440; GM-3440; GM 3440; GM03440B","Finite cell line","","","GSM1184262|GSM1184263|GSM2064581|GSM3124649",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"GM03498","CVCL_F114","GM 3498; GM3498; GM3498B; GM03498C; HG1431","Finite cell line","NCIt; C2903; Bloom syndrome|ORDO; Orphanet_125; Bloom syndrome","CVCL_7408 ! GM04408","GSM1316982|GSM1317020",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"GM03523","CVCL_7391","GM3523","Finite cell line","","","GSM3124684",NA,"Transcriptome analysis by RNAseq"
"GM03524","CVCL_7392","GM3524","Finite cell line","","","GSM3124685",NA,"Transcriptome analysis by RNAseq"
"GM03525","CVCL_7393","GM3525","Finite cell line","","","GSM3124669",NA,"Transcriptome analysis by RNAseq"
"GM03529","CVCL_7394","GM3529","Finite cell line","","","GSM3124689",NA,"Transcriptome analysis by RNAseq"
"GM03563","CVCL_X292","GM 3563","Finite cell line","","","GSM801",NA,"CNV analysis"
"GM03576","CVCL_X293","GM 3576","Finite cell line","NCIt; C36495; Trisomy 2|NCIt; C43224; Trisomy 21|ORDO; Orphanet_98131; Total autosomal trisomy","","GSM802",NA,"CNV analysis"
"GM03651","CVCL_7396","GM3651; GM 3651; GM03651C; GM3651C; AG03651; AG 3651D","Finite cell line","","","GSM1317021|GSM3124679",NA,"Transcriptome analysis by RNAseq|miRNA expression profiling"
"GM03652","CVCL_7397","GM3652; GM3652A; GM03652C; C3652","Finite cell line","","","GSM3124681",NA,"Transcriptome analysis by RNAseq"
"GM03658","CVCL_7399","GM3658","Finite cell line","","CVCL_7398 ! GM03657","GSM3124690",NA,"Transcriptome analysis by RNAseq"
"GM04260","CVCL_7406","GM4260; GM04260A; AG04260; AG4260","Finite cell line","","","GSM1316983|GSM1317022|GSM3124665",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|miRNA expression profiling"
"GM04435","CVCL_X307","GM 4435","Finite cell line","NCIt; C37866; Trisomy 16|NCIt; C43224; Trisomy 21|ORDO; Orphanet_98131; Total autosomal trisomy","","GSM803",NA,"CNV analysis"
"GM04501","CVCL_7409","GM04501A; HF20","Finite cell line","","","GSM3124646",NA,"Transcriptome analysis by RNAseq|CNV analysis"
"GM04503","CVCL_7410","GM04503B; GM04503D; HF22","Finite cell line","","","GSE76836|GSM3124651","ENCBS015ENC|ENCBS290AAA|ENCBS339GFS","Transcriptome analysis by RNAseq|CNV analysis|DNA methylation analysis"
"GM04504","CVCL_7411","GM04504A; HF23","Finite cell line","","","GSM3124652","ENCBS016ENC|ENCBS388KHM","Transcriptome analysis by RNAseq"
"GM04505","CVCL_7412","GM04505A; HF24","Finite cell line","","","GSM3124650",NA,"Transcriptome analysis by RNAseq"
"GM04589","CVCL_AA25","","Finite cell line","NCIt; C84706; Familial dysautonomia|ORDO; Orphanet_1764; Familial dysautonomia","","GSM3592405|GSM3592411",NA,"Transcriptome analysis by RNAseq"
"GM04626","CVCL_X310","GM 4626","Finite cell line","","","GSM608319|GSM608320",NA,"SNP array analysis|CNV analysis"
"GM04663","CVCL_7415","","Finite cell line","NCIt; C84706; Familial dysautonomia|ORDO; Orphanet_1764; Familial dysautonomia","","GSM3592407|GSM3592413",NA,"Transcriptome analysis by RNAseq"
"GM04899","CVCL_AA39","","Finite cell line","NCIt; C84706; Familial dysautonomia|ORDO; Orphanet_1764; Familial dysautonomia","CVCL_AA40 ! GM04900","GSM3592408|GSM3592414",NA,"Transcriptome analysis by RNAseq"
"GM05296","CVCL_X318","GM 5296","Finite cell line","","","GSM804",NA,"CNV analysis"
"GM05381","CVCL_7419","GM5381; GM 05381","Finite cell line","","","GSM3124629",NA,"Transcriptome analysis by RNAseq"
"GM05400","CVCL_7426","GM5400; C2","Finite cell line","","","GSM3124630",NA,"Transcriptome analysis by RNAseq"
"GM05565","CVCL_7432","GM5565; GM 05565","Finite cell line","","","GSM3124627",NA,"Transcriptome analysis by RNAseq"
"GM05659","CVCL_7434","GM5659; GM-5659; GM 5659; GM05659B; GM5659B; GM05659C; GM 5659C; GM05659D; GM5659D","Finite cell line","","","GSE11919|GSM3124625",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"GM05757","CVCL_7437","GM5757","Finite cell line","","","GSM3124631",NA,"Transcriptome analysis by RNAseq"
"GM06047","CVCL_5U19","MDS1r(17) Fib","Finite cell line","NCIt; C124852; Miller-Dieker syndrome|NCIt; C3360; Supernumerary circular chromosome|ORDO; Orphanet_531; Miller-Dieker syndrome","","GSM1274192",NA,"CNV analysis"
"GM06944","CVCL_2N10","","Finite cell line","","CVCL_2N09 ! GM06943","GSM426282",NA,"Transcriptome analysis by microarray"
"GM07081","CVCL_0Q59","","Finite cell line","","CVCL_0Q60 ! GM07082","GSM805",NA,"CNV analysis"
"GM07408","CVCL_5N61","","Finite cell line","NCIt; C36397; Trisomy 20|ORDO; Orphanet_98131; Total autosomal trisomy","","GSM806",NA,"CNV analysis"
"GM07492","CVCL_7467","C7492","Finite cell line","","CVCL_F145 ! GM07491","GSM3124644",NA,"Transcriptome analysis by RNAseq"
"GM07532","CVCL_7471","","Finite cell line","","CVCL_F163 ! GM07533","GSM1316985|GSM1317024|GSM3124642",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|miRNA expression profiling"
"GM07753","CVCL_7475","","Finite cell line","","CVCL_7474 ! GM07752","GSM3124643",NA,"Transcriptome analysis by RNAseq"
"GM08398","CVCL_7481","GM8398; GM08398C","Finite cell line","","","GSM88313|GSM88314|GSM88315|GSM88295|GSM88296|GSM88297|GSM1316986|GSM1317025|GSM3124634",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|miRNA expression profiling"
"GM08399","CVCL_7482","GM8399; GM 8399; C8399","Finite cell line","","","GSM3124645",NA,"Transcriptome analysis by RNAseq"
"GM08400","CVCL_7483","GM8400; GM-08400","Finite cell line","","","GSM3124657",NA,"Transcriptome analysis by RNAseq"
"GM08401","CVCL_7484","GM8401; GM 08401","Finite cell line","","","GSM3124667",NA,"Transcriptome analysis by RNAseq"
"GM08402","CVCL_7485","GM 8402; GM-8402","Finite cell line","","","GSM1316987|GSM3124653",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"GM09255","CVCL_V134","GM09255A","Finite cell line","","","GSM1257725|GSM1266903|GSM1266999",NA,"SNP array analysis|DNA methylation analysis"
"GM09256","CVCL_V135","GM09256B","Finite cell line","","","GSM1257726|GSM1266904|GSM1267000",NA,"SNP array analysis|DNA methylation analysis"
"GM09257","CVCL_V136","GM09257A","Finite cell line","NCIt; C3105; Von Hippel-Lindau syndrome|ORDO; Orphanet_892; Von Hippel-Lindau disease","","GSM1266905",NA,"SNP array analysis"
"GM09918","CVCL_7499","","Finite cell line","","CVCL_D344 ! GM01056","GSM3124668",NA,"Transcriptome analysis by RNAseq"
"GM10315","CVCL_9S96","","Finite cell line","NCIt; C114765; Trisomy 22|ORDO; Orphanet_98131; Total autosomal trisomy","","GSM807",NA,"CNV analysis"
"GM10345","CVCL_N137","GM17169","Finite cell line","","","GSM924679",NA,"DNA methylation analysis"
"GM11272","CVCL_4F14","","Finite cell line","NCIt; C75488; Rett syndrome|ORDO; Orphanet_778; Rett syndrome","","GSM525406|GSM525407|GSM525408",NA,"Transcriptome analysis by microarray"
"GM13330","CVCL_2U26","","Finite cell line","","","GSM809",NA,"CNV analysis"
"GM13335","CVCL_7531","GM00967B","Finite cell line","","CVCL_X802 ! AG16504|CVCL_1M95 ! AG20457|CVCL_1M96 ! AG22339|CVCL_7310 ! GM00967|CVCL_7316 ! GM01310|CVCL_7532 ! GM13336","GSM3124664",NA,"Transcriptome analysis by RNAseq"
"GM16859","CVCL_U708","","Finite cell line","NCIt; C2903; Bloom syndrome|ORDO; Orphanet_125; Bloom syndrome","CVCL_WX89 ! HG1742|CVCL_WX72 ! HG2654","GSM1316988|GSM1317026",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"GM16881","CVCL_U710","HG1179","Finite cell line","NCIt; C2903; Bloom syndrome|ORDO; Orphanet_125; Bloom syndrome","","GSM1316989|GSM1317027",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"GM16882","CVCL_U711","HG369","Finite cell line","NCIt; C2903; Bloom syndrome|ORDO; Orphanet_125; Bloom syndrome","CVCL_WX75 ! HG2166","GSM1316990|GSM1317028",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"GM16883","CVCL_U712","HG1348","Finite cell line","NCIt; C2903; Bloom syndrome|ORDO; Orphanet_125; Bloom syndrome","","GSM1316991|GSM1317029",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"GM16886","CVCL_U713","HG1304","Finite cell line","NCIt; C2903; Bloom syndrome|ORDO; Orphanet_125; Bloom syndrome","CVCL_WX85 ! HG1321","GSM1316992|GSM1317030",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"GM16890","CVCL_U714","HG1992","Finite cell line","NCIt; C2903; Bloom syndrome|ORDO; Orphanet_125; Bloom syndrome","","GSM1317031",NA,"miRNA expression profiling"
"GM16891","CVCL_U715","HG1824","Finite cell line","NCIt; C2903; Bloom syndrome|ORDO; Orphanet_125; Bloom syndrome","","GSM476015|GSM1316993|GSM1317032",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"GM23248","CVCL_F183","","Finite cell line","","CVCL_7659 ! GM20431","GSM2072585|GSM2072586|GSM3124663","ENCBS367AAA|ENCBS372AAA","Transcriptome analysis by RNAseq"
"GM23815","CVCL_BW17","","Finite cell line","","","GSM3124678",NA,"Transcriptome analysis by RNAseq"
"GM23967","CVCL_BW36","","Finite cell line","","","GSM3124662",NA,"Transcriptome analysis by RNAseq"
"GM23971","CVCL_BW40","","Finite cell line","","","GSM3124656",NA,"Transcriptome analysis by RNAseq"
"GM23973","CVCL_BW42","","Finite cell line","","","GSM3124647",NA,"Transcriptome analysis by RNAseq"
"hAKPC-P","CVCL_YP01","human Amniotic-fluid Kidney Progenitor Cells-Podocytes","Finite cell line","","","GSM1199231|GSM1199232|GSM1199233|GSM1199234|GSM1199235|GSM1199236",NA,"Transcriptome analysis by microarray"
"HCA2 [Human foreskin fibroblast]","CVCL_E2UW","HCA 2","Finite cell line","","","GSE198396",NA,"Transcriptome analysis by RNAseq"
"HDF1388","CVCL_DP59","HDF-1388; aHDF1388; 1388","Finite cell line","","","GSM1040299|GSM1040369|GSM1493702",NA,"Transcriptome analysis by microarray|Deep proteome analysis|DNA methylation analysis"
"HDF1437","CVCL_DP66","HDF-1437; 1437","Finite cell line","","","GSM1493708|GSM1899756",NA,NA
"HFF-Myc","CVCL_Y511","HFF-cMyc; HFF-MYC","Finite cell line","","","GSM824866|GSM824867|GSM945239|GSM945281","ENCBS411AMC|ENCBS553ENC","H3K4me3 ChIP-seq epigenome analysis"
"HFL1","CVCL_0298","HFL-1; HFL 1; Human fetal lung fibroblast 1","Finite cell line","","","GSM2141963|GSM2141966|GSM2141970|GSM2141971|GSM2141977|GSM2141978|GSM2141981|GSM2141982|GSM2141983|GSM2141989|GSM2141991|GSM2141994|GSM2142007|GSM2142013|GSM2142014|GSM2142022|GSM2142032|GSM2142040|GSM2142041|GSM2142051",NA,"Transcriptome analysis by microarray"
"HGADFN122","CVCL_1Y87","","Finite cell line","NCIt; C34951; Progeria|ORDO; Orphanet_740; Hutchinson-Gilford progeria syndrome","CVCL_1Z52 ! HGALBV097","GSM3124700",NA,"Transcriptome analysis by RNAseq"
"HGADFN127","CVCL_1Y88","HGADFN 127; HGP 127","Finite cell line","NCIt; C34951; Progeria|ORDO; Orphanet_740; Hutchinson-Gilford progeria syndrome","CVCL_1Z37 ! HGALBV039","GSM3124696",NA,"Transcriptome analysis by RNAseq"
"HGADFN143","CVCL_1Y89","","Finite cell line","NCIt; C34951; Progeria|ORDO; Orphanet_740; Hutchinson-Gilford progeria syndrome","CVCL_1Z31 ! HGALBV011","GSM3124701",NA,"Transcriptome analysis by RNAseq"
"HGADFN164","CVCL_1Y91","HGADFN 164; HGP 164","Finite cell line","NCIt; C34951; Progeria|ORDO; Orphanet_740; Hutchinson-Gilford progeria syndrome","","GSM3124697",NA,"Transcriptome analysis by RNAseq"
"HGADFN167","CVCL_1Y92","HGPS; PRF167","Finite cell line","NCIt; C34951; Progeria|ORDO; Orphanet_740; Hutchinson-Gilford progeria syndrome","CVCL_1Z28 ! HGALBV009","GSM1023616|GSM1023617|GSM1023618|GSM1023619|GSM1023624|GSM1023625|GSM1023626|GSM1023627|GSM3124694","ENCBS381ENC","Transcriptome analysis by RNAseq|DNA methylation analysis|H3K27me3 ChIP-seq epigenome analysis"
"HGADFN169","CVCL_1Y95","","Finite cell line","NCIt; C34951; Progeria|ORDO; Orphanet_740; Hutchinson-Gilford progeria syndrome","","GSM3124698",NA,"Transcriptome analysis by RNAseq"
"HGADFN178","CVCL_1Y96","HGADFN 178; HGP 178","Finite cell line","NCIt; C34951; Progeria|ORDO; Orphanet_740; Hutchinson-Gilford progeria syndrome","CVCL_1Z55 ! HGALBV110","GSM3124699",NA,"Transcriptome analysis by RNAseq"
"HGADFN188","CVCL_1Y97","HGADFN 188; HGP 188","Finite cell line","NCIt; C34951; Progeria|ORDO; Orphanet_740; Hutchinson-Gilford progeria syndrome","CVCL_1Z63 ! HGALBV152","GSM3124695",NA,"Transcriptome analysis by RNAseq"
"HGADFN367","CVCL_1Y99","","Finite cell line","NCIt; C34951; Progeria|ORDO; Orphanet_740; Hutchinson-Gilford progeria syndrome","","GSM3124702",NA,"Transcriptome analysis by RNAseq"
"HGFDFN168","CVCL_1Y93","","Finite cell line","","CVCL_1Z30 ! HGFLBV021","GSM1023610|GSM1023611|GSM1023612|GSM1023613|GSM1023620|GSM1023621|GSM1023622|GSM1023623",NA,"H3K27me3 ChIP-seq epigenome analysis"
"HME50","CVCL_C7T1","","Finite cell line","NCIt; C3476; Li-Fraumeni syndrome|ORDO; Orphanet_524; Li-Fraumeni syndrome","CVCL_C7T2 ! HMS50","GSM383844|GSM384086",NA,"Transcriptome analysis by serial analysis of gene expression (SAGE)"
"Hs 352.Sk","CVCL_N613","","Finite cell line","","CVCL_N612 ! Hs 352.Lu","GSM2887650|GSM2887651",NA,"Transcriptome analysis by RNAseq"
"Hs 417.Lu","CVCL_0758","Hs417Lu","Finite cell line","","CVCL_N616 ! Hs 417.Li","GSM827498",NA,"SNP array analysis"
"Hs 68","CVCL_0839","HS 68; HS-68; Hs68","Finite cell line","NCIt; C84611; Canavan disease|ORDO; Orphanet_141; Canavan disease","","GSE39177",NA,"Transcriptome analysis by microarray"
"Hs 738.St/Int","CVCL_0880","","Finite cell line","","CVCL_T279 ! FHs 738Bl|CVCL_3309 ! FHs 738Lu|CVCL_R767 ! Hs 738.Bl|CVCL_S035 ! Hs 738.Eye|CVCL_S314 ! Hs 738.K/Ad/Ts|CVCL_0879 ! Hs 738.Lu","GSM827263",NA,"SNP array analysis"
"Hs 894(E).Lu","CVCL_0991","","Finite cell line","","CVCL_0978 ! Hs 888.Sk|CVCL_0977 ! Hs 888.Lu|CVCL_0979 ! Hs 888.T|CVCL_0987 ! Hs 894(A).T|CVCL_0988 ! Hs 894(B).T|CVCL_0989 ! Hs 894(C).T|CVCL_0990 ! Hs 894(D).T|CVCL_0996 ! Hs 899(A).T|CVCL_0997 ! Hs 899(B).T|CVCL_0998 ! Hs 899(C).T|CVCL_0999 ! Hs 899(D).T","GSM827501",NA,"SNP array analysis"
"Hs27","CVCL_0335","Hs-27; Hs 27; Hs.27; HS27; Hs27F","Finite cell line","","","GSM114601",NA,NA
"IMR-90","CVCL_0347","IMR 90; IMR90; Institute for Medical Research-90; I90","Finite cell line","","","GSM432687|GSM432688|GSM432689|GSM432690|GSM432691|GSM432692|GSM438363|GSM438364|GSM468792|GSM468801|GSM469965|GSM469966|GSM469967|GSM469968|GSM469970|GSM469973|GSM469974|GSM469975|GSM521866|GSM521868|GSM521869|GSM521870|GSM521871|GSM521873|GSM521874|GSM521875|GSM521877|GSM521878|GSM521879|GSM521880|GSM521881|GSM521883|GSM521884|GSM521885|GSM521886|GSM521887|GSM521889|GSM521890|GSM521892|GSM521893|GSM521894|GSM521895|GSM521897|GSM521898|GSM521899|GSM521900|GSM521901|GSM521902|GSM521903|GSM521904|GSM521906|GSM521907|GSM521908|GSM521909|GSM521911|GSM521912|GSM521913|GSM521914|GSM521915|GSM521917|GSM521918|GSM521919|GSM521921|GSM521922|GSM521923|GSM521924|GSM521925|GSM521926|GSM521927|GSM521928|GSM521929|GSM521930|GSM521931|GSM521932|GSM521933|GSM530665|GSM530666|GSM541279|GSM541280|GSM604470|GSM604471|GSM723024|GSM752986|GSM752987|GSM818007|GSM818008|GSM818012|GSM818013|GSM818017|GSM827198|GSM832837|GSM832838|GSM862724|GSM892307|GSM909321|GSM909338|GSM909339|GSM923447|GSM927235|GSM935403|GSM935404|GSM935513|GSM935519|GSM935624|GSM942307|GSM942928|GSM959044|GSM1003612|GSM1003613|GSM1003614|GSM1003615|GSM1003623|GSM1008586|GSM1055800|GSM1055801|GSM1068140|GSM1068141|GSM1154021|GSM1154022|GSM1154023|GSM1154024|GSM1186664|GSM1296454|GSM1463270|GSM2988906","ENCBS007TVF|ENCBS048GPK|ENCBS048TNH|ENCBS073JZM|ENCBS192DLO|ENCBS275EWD|ENCBS357USI|ENCBS361XFK|ENCBS364NFD|ENCBS368ENC|ENCBS369ENC|ENCBS370ENC|ENCBS371ENC|ENCBS371NWL|ENCBS372ENC|ENCBS373ENC|ENCBS379ENC|ENCBS410ENC|ENCBS411ENC|ENCBS412ENC|ENCBS412SDE|ENCBS413ENC|ENCBS414ENC|ENCBS415ENC|ENCBS416ENC|ENCBS460CLV|ENCBS470SXX|ENCBS472JFT|ENCBS486FIC|ENCBS532ZGJ|ENCBS562LLK|ENCBS598YLQ|ENCBS648SCY|ENCBS683AVF|ENCBS754TWW|ENCBS780OTZ|ENCBS981IKS|ENCBS981UBX|ENCBS982GUC|ENCBS992YMT","Genome sequenced|Transcriptome analysis by RNAseq|SNP array analysis|H3K14ac ChIP-seq epigenome analysis|H3K9ac ChIP-seq epigenome analysis|H3K4me3 ChIP-seq epigenome analysis|Deep proteome analysis|DNA methylation analysis|H3K27ac ChIP-seq epigenome analysis|H3K4me1 ChIP-seq epigenome analysis|H3K27me3 ChIP-seq epigenome analysis|H3K36me3 ChIP-seq epigenome analysis|H3K9me3 ChIP-seq epigenome analysis|H3K23ac ChIP-seq epigenome analysis|H3K79me2 ChIP-seq epigenome analysis|H4K8ac ChIP-seq epigenome analysis|H3K4me2 ChIP-seq epigenome analysis|H4K20me1 ChIP-seq epigenome analysis|H2A.Z ChIP-seq epigenome analysis|H2AK5ac ChIP-seq epigenome analysis|H2AK9ac ChIP-seq epigenome analysis|H2BK120ac ChIP-seq epigenome analysis|H2BK12ac ChIP-seq epigenome analysis|H2BK15ac ChIP-seq epigenome analysis|H2BK20ac ChIP-seq epigenome analysis|H2BK5ac ChIP-seq epigenome analysis|H3K18ac ChIP-seq epigenome analysis|H3K4ac ChIP-seq epigenome analysis|H3K56ac ChIP-seq epigenome analysis|H3K79me1 ChIP-seq epigenome analysis|H3K9me1 ChIP-seq epigenome analysis|H4K5ac ChIP-seq epigenome analysis|H4K91ac ChIP-seq epigenome analysis"
"JR023","CVCL_A9A3","IDI-PD 2 fibroblasts","Finite cell line","NCIt; C26845; Parkinson's disease","","GSM1291212",NA,"SNP array analysis"
"JR036","CVCL_A8Y5","","Finite cell line","NCIt; C198605; Parkinson disease 8, autosomal dominant|ORDO; Orphanet_411602; Hereditary late-onset Parkinson disease","","GSM2055811",NA,"Transcriptome analysis by microarray"
"JR053","CVCL_A8Z1","","Finite cell line","","","GSM2644502",NA,"Transcriptome analysis by microarray"
"KA(DF)","CVCL_ZX86","DF(KA); KA(Dermal Fibroblast)","Finite cell line","","CVCL_ZX85 ! KA(LCL)|CVCL_ZX87 ! KA(T-cell)","GSM2185129",NA,"Transcriptome analysis by microarray"
"KA(T-cell)","CVCL_ZX87","T-cell(KA)","Finite cell line","","CVCL_ZX86 ! KA(DF)|CVCL_ZX85 ! KA(LCL)","GSM2185126",NA,"Transcriptome analysis by microarray"
"LF1 [Human lung myofibroblast]","CVCL_A8QT","","Finite cell line","NCIt; C35716; Idiopathic pulmonary fibrosis|ORDO; Orphanet_2032; Idiopathic pulmonary fibrosis","","GSM157046",NA,"Transcriptome analysis by microarray"
"LF2 [Human lung myofibroblast]","CVCL_A8QU","","Finite cell line","NCIt; C35716; Idiopathic pulmonary fibrosis|ORDO; Orphanet_2032; Idiopathic pulmonary fibrosis","","GSM157047",NA,"Transcriptome analysis by microarray"
"LL47 (MaDo)","CVCL_2577","LL47; LL 47 (MaDo); LL 47","Finite cell line","","","GSM426291",NA,"Transcriptome analysis by microarray"
"LL86 (LeSa)","CVCL_2578","LL86; LL 86 (LeSa); LL 86","Finite cell line","","","GSM426292",NA,"Transcriptome analysis by microarray"
"MK002","CVCL_A8Y3","","Finite cell line","NCIt; C198605; Parkinson disease 8, autosomal dominant|ORDO; Orphanet_411602; Hereditary late-onset Parkinson disease","","GSM2055809",NA,"Transcriptome analysis by microarray"
"MK024","CVCL_A8Z5","IDI-PD 1 fibroblasts","Finite cell line","NCIt; C26845; Parkinson's disease","","GSM1291210",NA,"SNP array analysis"
"MK071","CVCL_A8Z6","GBA-PD 1 fibroblasts","Finite cell line","NCIt; C26845; Parkinson's disease|ORDO; Orphanet_411602; Hereditary late-onset Parkinson disease","","GSM1291205",NA,"SNP array analysis"
"MK082","CVCL_A8Y8","","Finite cell line","NCIt; C26845; Parkinson's disease|ORDO; Orphanet_411602; Hereditary late-onset Parkinson disease","","GSM2644508",NA,"Transcriptome analysis by microarray"
"MK088","CVCL_A8Y9","GBA-PD 2 fibroblasts","Finite cell line","NCIt; C26845; Parkinson's disease|ORDO; Orphanet_411602; Hereditary late-onset Parkinson disease","","GSM1291208|GSM2644506",NA,"Transcriptome analysis by microarray|SNP array analysis"
"MK144","CVCL_A8Y4","","Finite cell line","NCIt; C198605; Parkinson disease 8, autosomal dominant|ORDO; Orphanet_411602; Hereditary late-onset Parkinson disease","","GSM2055807",NA,"Transcriptome analysis by microarray"
"MRC-5","CVCL_0440","MRC5; MRC 5; MRCV; MRC-V; Medical Research Council cell strain-5","Finite cell line","","","GSM248209|GSM248210|GSM520665|GSM520666|GSM520667|GSM579888|GSM579889|GSM607969|GSM3738752|GSM3738753",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|DNA methylation analysis|Proteome analysis by 2D-DE/MS|Proteome analysis by 2D-DE|Glycosphingolipids analysis"
"MRC-9","CVCL_2629","MRC9; Medical Research Council cell strain-9","Finite cell line","","","GSM827585",NA,"SNP array analysis"
"MSFIB","CVCL_WJ22","Michael Snyder FIBroblast","Finite cell line","NCIt; C26747; Type 2 diabetes mellitus","CVCL_WJ17 ! MSLCL","GSE127042","ENCBS806MDQ|ENCBS104LEJ",NA
"OKF4","CVCL_L220","OK-F4","Finite cell line","","CVCL_L219 ! OKB2|CVCL_L221 ! OKP4","GSM1431137",NA,"Array-based CGH|Transcriptome analysis by microarray|CNV analysis"
"OKP7","CVCL_L232","","Finite cell line","","","GSM1431136",NA,"Array-based CGH|Transcriptome analysis by microarray|CNV analysis"
"OUMS-36","CVCL_3091","Okayama University Medical School-36","Finite cell line","","","GSE39178",NA,"Transcriptome analysis by microarray"
"OUS-11","CVCL_3108","OUS11","Finite cell line","","","GSM827565",NA,"SNP array analysis"
"OX1","CVCL_A8Y7","","Finite cell line","","","GSM1105120",NA,"SNP array analysis"
"OX2","CVCL_A8Z0","","Finite cell line","","","GSM2644505",NA,"Transcriptome analysis by microarray"
"PAE551","CVCL_D692","PL551Ar","Finite cell line","","","GSM520704|GSM520705|GSM520711|GSM607992",NA,"Transcriptome analysis by microarray|DNA methylation analysis"
"RB176","CVCL_WY54","","Finite cell line","NCIt; C7541; Retinoblastoma|ORDO; Orphanet_790; Retinoblastoma","","GSM1486289|GSM2043877",NA,"SNP array analysis"
"RS1 fibroblast","CVCL_A3YW","","Finite cell line","NCIt; C75488; Rett syndrome|ORDO; Orphanet_778; Rett syndrome","","GSM1057284",NA,"DNA methylation analysis"
"RS2 fibroblast","CVCL_A3YX","","Finite cell line","NCIt; C75488; Rett syndrome|ORDO; Orphanet_778; Rett syndrome","","GSM1057285",NA,"DNA methylation analysis"
"SF180","CVCL_A8X6","","Finite cell line","","","GSM2392417",NA,"Transcriptome analysis by microarray"
"SF828","CVCL_A8X7","","Finite cell line","NCIt; C198602; Parkinson disease 1, autosomal dominant|ORDO; Orphanet_411602; Hereditary late-onset Parkinson disease","","GSM2392413",NA,"Transcriptome analysis by microarray"
"SF829","CVCL_A8X8","","Finite cell line","NCIt; C198602; Parkinson disease 1, autosomal dominant|ORDO; Orphanet_411602; Hereditary late-onset Parkinson disease","","GSM2392414",NA,"Transcriptome analysis by microarray"
"SF830","CVCL_A8X9","","Finite cell line","NCIt; C198602; Parkinson disease 1, autosomal dominant|ORDO; Orphanet_411602; Hereditary late-onset Parkinson disease","","GSM2392415",NA,"Transcriptome analysis by microarray"
"SF831","CVCL_A8Y1","","Finite cell line","NCIt; C198604; Parkinson disease 4, autosomal dominant|ORDO; Orphanet_411602; Hereditary late-onset Parkinson disease","","GSM2392416",NA,"Transcriptome analysis by microarray"
"SF848","CVCL_A8Z3","","Finite cell line","NCIt; C26845; Parkinson's disease|ORDO; Orphanet_411602; Hereditary late-onset Parkinson disease","","GSM2644521",NA,"Transcriptome analysis by microarray"
"SF856","CVCL_A8Y2","","Finite cell line","","","GSM2392427",NA,"Transcriptome analysis by microarray"
"SF871","CVCL_A8Z2","","Finite cell line","NCIt; C26845; Parkinson's disease|ORDO; Orphanet_411602; Hereditary late-onset Parkinson disease","","GSM2644519",NA,"Transcriptome analysis by microarray"
"SGBS","CVCL_GS28","Simpson Golabi Behmel Syndrome cell strain","Finite cell line","NCIt; C118787; Simpson Golabi Behmel syndrome type 1|ORDO; Orphanet_373; Simpson-Golabi-Behmel syndrome","","GSM1543665|GSM1543666|GSM1543667",NA,"Transcriptome analysis by RNAseq|Deep quantitative proteome analysis"
"Sui69","CVCL_UM54","","Finite cell line","NCIt; C9120; Pancreatic ductal adenocarcinoma","","GSM4767167",NA,"Transcriptome analysis by microarray"
"TIG-107","CVCL_3192","TIG107; Tokyo Institute of Gerontology-107","Finite cell line","","","GSM1493707|GSM1899754",NA,NA
"TIG-120","CVCL_3202","TIG120; Tig120; Tokyo Institute of Gerontology-120","Finite cell line","","","GSM1493703",NA,"Deep proteome analysis"
