"id","accession","synonyms","category","disease","origin","geo","encode","omics"
"L-1236","CVCL_2096","L1236; L 1236","Cancer cell line","NCIt; C9357; Hodgkin lymphoma|ORDO; Orphanet_98293; Hodgkin lymphoma","","GSM381297|GSM499722|GSM499730|GSM552449|GSM646531|GSM646536|GSM887257|GSM888332|GSM1670027",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis|Transcriptome analysis by serial analysis of gene expression (SAGE)|Virome analysis using RNAseq"
"L-363","CVCL_1357","L 363; L363","Cancer cell line","NCIt; C3242; Plasma cell myeloma|ORDO; Orphanet_29073; Multiple myeloma","CVCL_LN08 ! L-363 + EBV","GSM887259|GSM888334|GSM1374615|GSM1670028",NA,"Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|H3K4me3 ChIP-seq epigenome analysis|DNA methylation analysis|H3K27ac ChIP-seq epigenome analysis|H3K4me1 ChIP-seq epigenome analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis|shRNA library screening"
"L-428","CVCL_1361","L 428; L428","Cancer cell line","NCIt; C9357; Hodgkin lymphoma|ORDO; Orphanet_98293; Hodgkin lymphoma","","GSM499721|GSM499729|GSM552447|GSM637988|GSM887260|GSM888335|GSM1670029",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Cell surface proteome|Deep quantitative proteome analysis|Virome analysis using RNAseq"
"L-540","CVCL_1362","L 540; L540","Cancer cell line","NCIt; C9357; Hodgkin lymphoma|ORDO; Orphanet_98293; Hodgkin lymphoma","CVCL_M700 ! L-538","GSM335392|GSM499725|GSM499726|GSM552448|GSM646532|GSM646535|GSM887261|GSM888336|GSM1670030",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Cell surface proteome|Deep quantitative proteome analysis|Virome analysis using RNAseq"
"L-82","CVCL_2098","L82","Cancer cell line","NCIt; C37193; Anaplastic large cell lymphoma, ALK-positive|ORDO; Orphanet_300895; ALK-positive anaplastic large cell lymphoma","","GSM1217154|GSM3021103",NA,"Deep exome analysis|CNV analysis"
"L128","CVCL_C5U3","L-128","Cancer cell line","NCIt; C4337; Mantle cell lymphoma|ORDO; Orphanet_52416; Mantle cell lymphoma","","GSM629494|GSM629495",NA,"Transcriptome analysis by microarray"
"L3.3","CVCL_8147","L33","Cancer cell line","NCIt; C5721; Pancreatic adenosquamous carcinoma|ORDO; Orphanet_424039; Squamous cell carcinoma of pancreas","","GSM887258|GSM888333",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|Deep quantitative proteome analysis|shRNA library screening"
"L56Br-C1","CVCL_DF84","L56-BR-C1; L56BrC1","Cancer cell line","NCIt; C36100; BRCA1-associated hereditary breast and ovarian cancer syndrome|NCIt; C4872; Breast carcinoma|ORDO; Orphanet_145; Hereditary breast and ovarian cancer syndrome","","GSM155216",NA,"Array-based CGH"
"LA-N-1","CVCL_1827","LAN-1; LAN1; Lan1","Cancer cell line","NCIt; C3270; Neuroblastoma|ORDO; Orphanet_635; Neuroblastoma","","GSM313802|GSM333797|GSM563355|GSM692872|GSM1366408",NA,"Array-based CGH|Transcriptome analysis by microarray|SNP array analysis"
"LA-N-2","CVCL_1829","LAN-2; LAN2","Cancer cell line","NCIt; C3270; Neuroblastoma|ORDO; Orphanet_635; Neuroblastoma","","GSM313803|GSM333798",NA,"SNP array analysis|Deep exome analysis"
"LA-N-5","CVCL_0389","LAN-5; Lan-5; LAN5; Lan5; NBLAN5T","Cancer cell line","NCIt; C3270; Neuroblastoma|ORDO; Orphanet_635; Neuroblastoma","CVCL_AR50 ! LA-350","GSM313804|GSM333799|GSM692871|GSM2371239|GSM2394369|GSM4104579|GSM4104580|GSM4104628|GSM4104629|GSM4105313|GSM4105314|GSM4105315|GSM4105316|GSM4105317",NA,"Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|H3K4me3 ChIP-seq epigenome analysis|H3K27ac ChIP-seq epigenome analysis|H3K4me1 ChIP-seq epigenome analysis|H3K27me3 ChIP-seq epigenome analysis|Chromatin accessibility by ATAC-seq"
"LA-N-6","CVCL_1363","LAN-6; LAN6; LA-N-6(OAN)","Cancer cell line","NCIt; C3270; Neuroblastoma|ORDO; Orphanet_635; Neuroblastoma","","GSM1670032|GSM2371240|GSM2394373",NA,"Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis|Deep tyrosine phosphoproteome analysis"
"LAMA-84","CVCL_0388","Lama-84; LAMA84; Lama84","Cancer cell line","NCIt; C3174; Chronic myelogenous leukemia, BCR-ABL1 positive|ORDO; Orphanet_521; Chronic myeloid leukemia","","GSM887262|GSM888337|GSM1670031",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis|shRNA library screening"
"LAPC-4","CVCL_4744","LAPC4; Los Angeles Prostate Cancer-4","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM91931|GSM648820|GSM1374616|GSM1633305|GSM1633306|GSM1633307|GSM2069506|GSM2069507|GSM2069508|GSM2069509|GSM2069510|GSM2069511|GSM2069512|GSM2069513|GSM2649999|GSM2650000|GSM2650001|GSM2650002|GSM2650003|GSM2650004|GSM3145715|GSM5402198",NA,"Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|Deep quantitative phosphoproteome analysis"
"LAPC-4-EnzR","CVCL_RA56","","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM2069514|GSM2069515|GSM2069516|GSM2069517",NA,"Transcriptome analysis by microarray"
"LAPC4-CR","CVCL_A0BW","","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM5402199",NA,"Transcriptome analysis by RNAseq|Deep proteome analysis"
"LAPC4-PDR1","CVCL_C0RQ","LAPC4 PDR1; L4-PDR1","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM2649993|GSM2649994|GSM2649995|GSM2649996|GSM2649997|GSM2649998",NA,"Transcriptome analysis by RNAseq|Deep quantitative phosphoproteome analysis"
"LAPC4-SL","CVCL_WZ26","Stem-Like LAPC4; LAPC4-Stem Like","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM1633308|GSM1633309|GSM1633310",NA,"Transcriptome analysis by microarray"
"LASCPC-01","CVCL_UE17","","Cancer cell line","NCIt; C39903; Prostate adenocarcinoma with neuroendocrine differentiation","","GSM2050760",NA,"SNP array analysis"
"LAU-Me235","CVCL_DI17","LAU63","Cancer cell line","NCIt; C3510; Cutaneous melanoma","","GSM566249|GSM568791",NA,"Array-based CGH|Transcriptome analysis by microarray|Deep exome analysis|CNV analysis"
"LAU-Me246.M1","CVCL_DI18","LAU-Me246M1; LAU108","Cancer cell line","NCIt; C3510; Cutaneous melanoma","CVCL_DI24 ! LAU-Me246.M1-LCL","GSM566253|GSM568792",NA,"Array-based CGH|Transcriptome analysis by microarray|Deep exome analysis|CNV analysis"
"LAU-Me275","CVCL_S597","LAUMe275; Me275; Me 275; LAU50_1","Cancer cell line","NCIt; C3510; Cutaneous melanoma","CVCL_DI22 ! LAU-T50B","GSM566196|GSM566255|GSM566256|GSM566257|GSM566258|GSM568793",NA,"Array-based CGH|Transcriptome analysis by microarray|Deep exome analysis|CNV analysis|Deep proteome analysis"
"LAU-Me280.R.LN","CVCL_DI20","LAU165","Cancer cell line","NCIt; C3510; Cutaneous melanoma","CVCL_DI25 ! LAU-Me280.R.LN-LCL","GSM566250|GSM568783",NA,"Array-based CGH|Transcriptome analysis by microarray|Deep exome analysis|CNV analysis"
"LAU-T149D","CVCL_DI21","LAU149","Cancer cell line","NCIt; C3510; Cutaneous melanoma","CVCL_S596 ! LAU-Me260.LN","GSM566251|GSM568790",NA,"Array-based CGH|Transcriptome analysis by microarray|Deep exome analysis|CNV analysis"
"LAU-T50B","CVCL_DI22","LAU50_2","Cancer cell line","NCIt; C3510; Cutaneous melanoma","CVCL_S597 ! LAU-Me275","GSM566254|GSM568794",NA,"Array-based CGH|Transcriptome analysis by microarray|Deep exome analysis|CNV analysis"
"LAU-T618A","CVCL_DI23","LAU618","Cancer cell line","NCIt; C3510; Cutaneous melanoma","","GSM566252|GSM568789",NA,"Array-based CGH|Transcriptome analysis by microarray|Deep exome analysis|CNV analysis"
"LB1047-RCC","CVCL_1364","LB1047RCC; LB1047","Cancer cell line","NCIt; C9385; Renal cell carcinoma|ORDO; Orphanet_217071; Renal cell carcinoma","CVCL_E908 ! LB1047-EBV","GSM1670033",NA,"Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"LB2117-MEL","CVCL_VV08","","Cancer cell line","NCIt; C3224; Melanoma","","GSM483289|GSM483290|GSM483291|GSM483292",NA,"Transcriptome analysis by microarray"
"LB2241-RCC","CVCL_1365","LB2241RCC","Cancer cell line","NCIt; C9385; Renal cell carcinoma|ORDO; Orphanet_217071; Renal cell carcinoma","CVCL_VU68 ! LB2241-EBV","GSM1670034",NA,"Transcriptome analysis by microarray|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"LB2259-MEL","CVCL_VV09","","Cancer cell line","NCIt; C3224; Melanoma","","GSM483293|GSM483294|GSM483295|GSM483296",NA,"Transcriptome analysis by microarray"
"LB2518-MEL","CVCL_1366","LB2518MEL","Cancer cell line","NCIt; C3224; Melanoma","CVCL_E914 ! LB2518-EBV","GSM1670035",NA,"Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|CNV analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"LB2586-MEL","CVCL_VV10","","Cancer cell line","NCIt; C3224; Melanoma","","GSM483277|GSM483278|GSM483279|GSM483280",NA,"Transcriptome analysis by microarray"
"LB373-MEL-D","CVCL_1367","LB373MELD","Cancer cell line","NCIt; C3224; Melanoma","","GSM1670036",NA,"Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"LB647-SCLC","CVCL_1368","LB647SCLC","Cancer cell line","NCIt; C4917; Lung small cell carcinoma|ORDO; Orphanet_70573; Small cell lung cancer","CVCL_VU82 ! LB647-PBL","GSM1670037",NA,"Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"LB771-HNC","CVCL_1369","LB771-HNSCC; LB771HNC; LB771-ORL","Cancer cell line","NCIt; C34447; Head and neck squamous cell carcinoma","CVCL_VU87 ! LB771-PBL","GSM1670038",NA,"Genome sequenced|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"LB831-BLC","CVCL_1370","LB831BLC; LB831","Cancer cell line","NCIt; C4912; Bladder carcinoma","CVCL_E913 ! LB831-EBV","GSM1670039",NA,"Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"LB996-RCC","CVCL_1371","LB996RCC; LB996; LOBE","Cancer cell line","NCIt; C9385; Renal cell carcinoma|ORDO; Orphanet_217071; Renal cell carcinoma","CVCL_E912 ! LB996-EBV","GSM1670040",NA,"Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|CNV analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"LC-1/sq","CVCL_3008","LC-1 sq; LC-1-sq; LC-1Sq; LC-1sq; LC1/Sq; LC1-Sq; LC1-sq; LC1sq; Lc1sq; LC1SQ; Lung cancer-1/squamous; LC-1; LC1","Cancer cell line","NCIt; C3493; Lung squamous cell carcinoma","","GSM784280|GSM827201|GSM1374618|GSM1670042",NA,"Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"LC-1/sq-SF","CVCL_5480","LC1_sq-SF; LC-1-sq-SF; LC1SQSF; LC-1/sq-Serum Free","Cancer cell line","NCIt; C3493; Lung squamous cell carcinoma","","GSM887263|GSM888338",NA,"Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis"
"LC-1F","CVCL_1372","LC1F; Lung cancer-1/squamous, floating variant","Cancer cell line","NCIt; C3493; Lung squamous cell carcinoma","","GSM1670041",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|Deep exome analysis|DNA methylation analysis"
"LC-2/ad","CVCL_1373","LC-2-Ad; LC-2-ad; LC-2 ad; LC2/Ad; LC2/AD; LC2AD","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM1670043",NA,"Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"LC4-1","CVCL_1374","LC41","Cancer cell line","NCIt; C9140; Childhood B acute lymphoblastic leukemia|ORDO; Orphanet_99860; Precursor B-cell acute lymphoblastic leukemia","","GSM827293|GSM1670044|GSM5137723|GSM5137760",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"LCLC-103H","CVCL_1375","LCLC103H; Large Cell Lung Cancer-103H","Cancer cell line","NCIt; C4450; Lung large cell carcinoma","","GSM434287|GSM784240|GSM827374|GSM887264|GSM888339|GSM1670045|IGRhCellID=LCLC103HGEO",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"LCLC-97TM1","CVCL_1376","LCLC97TM1; Large Cell Lung Cancer-97TM1","Cancer cell line","NCIt; C4450; Lung large cell carcinoma","","GSM434288|GSM784234|GSM887265|GSM888340|GSM1670046|IGRhCellID=LCLC97TM1GEO",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|Deep proteome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"LGW01-G600","CVCL_0C33","LGWO1 G600; LGWO 1 G600; LGWO1G600","Cancer cell line","NCIt; C4912; Bladder carcinoma","","GSM1567854|GSM1574572",NA,"Transcriptome analysis by microarray|SNP array analysis|CNV analysis"
"Li-7","CVCL_3840","LI7; Li7; C-Li-7","Cancer cell line","NCIt; C7956; Adult hepatocellular carcinoma|ORDO; Orphanet_210159; Adult hepatocellular carcinoma","","GSM565882|GSM887266|GSM888341|GSM2551577",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|Protein expression by reverse-phase protein arrays|miRNA expression profiling"
"LI90","CVCL_0390","LI 90; LI-90","Cancer cell line","NCIt; C3800; Epithelioid hemangioendothelioma|ORDO; Orphanet_157791; Epithelioid hemangioendothelioma","","GSM827257",NA,"SNP array analysis"
"LIM1215","CVCL_2574","Lim1215; LIM 1215; LIM-1215","Cancer cell line","NCIt; C4349; Colon adenocarcinoma|NCIt; C8494; Lynch syndrome|ORDO; Orphanet_144; Lynch syndrome","","GSM741246|GSM1346878|GSM1448118",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|Deep exome analysis|Deep quantitative proteome analysis|Deep quantitative phosphoproteome analysis|N-glycan profiling"
"LIM1899","CVCL_4435","Lim1899; LIM 1899; LIM-1899","Cancer cell line","NCIt; C4349; Colon adenocarcinoma","","GSM1346879|GSM1448136|GSM3145716",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|Deep proteome analysis|N-glycan profiling"
"LIM2045","CVCL_DG01","Lim2045","Cancer cell line","NCIt; C5105; Colorectal adenocarcinoma","","GSM784015",NA,NA
"LIM2099","CVCL_4436","LIM 2099; LIM-2099","Cancer cell line","NCIt; C5105; Colorectal adenocarcinoma","","GSM1346846|GSM1448137",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"LIM2405","CVCL_4437","LIM 2405; LIM-2405","Cancer cell line","NCIt; C5543; Cecum adenocarcinoma","","GSM1346880|GSM1448126|GSM3145717",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|Deep proteome analysis|N-glycan profiling"
"LIM2412","CVCL_4439","Lim2412; LIM 2412; LIM-2412","Cancer cell line","NCIt; C4349; Colon adenocarcinoma","","GSM741245|GSM1448075",NA,"Transcriptome analysis by microarray"
"LIM2537","CVCL_4441","LIM 2537; LIM-2537","Cancer cell line","NCIt; C5105; Colorectal adenocarcinoma","","GSM1448135",NA,"Transcriptome analysis by microarray"
"LIM2550","CVCL_4442","LIM 2550; LIM-2550","Cancer cell line","NCIt; C4910; Colon carcinoma","","GSM1448168",NA,"Transcriptome analysis by microarray"
"LIM2551","CVCL_4443","LIM 2551; LIM-2551","Cancer cell line","NCIt; C4349; Colon adenocarcinoma","","GSM1346881|GSM1448076|GSM3145718",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"LiSa-2","CVCL_M821","LISA-2","Cancer cell line","NCIt; C3705; Pleomorphic liposarcoma|ORDO; Orphanet_99969; Pleomorphic liposarcoma","","GSE3643|GSM482515",NA,"Transcriptome analysis by microarray|SNP array analysis"
"LK-2","CVCL_1377","LK 2; LK2","Cancer cell line","NCIt; C3493; Lung squamous cell carcinoma","","GSM784281|GSM827376|GSM887267|GSM888342|GSM1374619|GSM1670047",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis|shRNA library screening"
"LK0412","CVCL_DG35","LinKoping 0412","Cancer cell line","NCIt; C4648; Tongue squamous cell carcinoma|ORDO; Orphanet_457252; Squamous cell carcinoma of the oral tongue","","GSM966999|GSM967000|GSM967001|GSM967002|GSM967003|GSM967004",NA,"Transcriptome analysis by microarray"
"LK1 [Human ovarian carcinoma]","CVCL_W131","LK-1","Cancer cell line","NCIt; C4908; Ovarian carcinoma","","GSM313698",NA,NA
"LK2","CVCL_W132","","Cancer cell line","NCIt; C4908; Ovarian carcinoma","","GSM313666",NA,NA
"LK63 [Melbourne]","CVCL_7986","Lk63; LK-63","Cancer cell line","NCIt; C9140; Childhood B acute lymphoblastic leukemia|ORDO; Orphanet_99860; Precursor B-cell acute lymphoblastic leukemia","","GSM2373800|GSM2373801",NA,"Transcriptome analysis by microarray"
"LK63/A3KD","CVCL_ZV65","LK63 EphA3-knockdown; LK63-EphA3 knockdown","Cancer cell line","NCIt; C9140; Childhood B acute lymphoblastic leukemia|ORDO; Orphanet_99860; Precursor B-cell acute lymphoblastic leukemia","","GSM2373802|GSM2373803",NA,"Transcriptome analysis by microarray"
"LM-MEL-100","CVCL_UC71","LM-Mel-100; Ludwig Melbourne-MELanoma-100","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371796",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-101","CVCL_UC72","LM-Mel-101; Ludwig Melbourne-MELanoma-101","Cancer cell line","NCIt; C3224; Melanoma","CVCL_UH50 ! LM-MEL-102|CVCL_UH51 ! LM-MEL-103|CVCL_UH52 ! LM-MEL-104|CVCL_UH53 ! LM-MEL-105","GSM2371797",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-12","CVCL_UC25","LM-Mel-12; Ludwig Melbourne-MELanoma-12","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371750",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-14","CVCL_UC26","LM-Mel-14; Ludwig Melbourne-MELanoma-14","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371751",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-15","CVCL_UC27","LM-Mel-15; Ludwig Melbourne-MELanoma-15","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371752",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-16","CVCL_UC28","LM-Mel-16; Ludwig Melbourne-MELanoma-16","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371753",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-17","CVCL_UC29","LM-Mel-17; Ludwig Melbourne-MELanoma-17","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371754",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-19","CVCL_UC30","LM-Mel-19; Ludwig Melbourne-MELanoma-19","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371755",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-1a","CVCL_UC16","LM-Mel-1a; LM-MEL-1; Ludwig Melbourne-MELanoma-1a","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371741",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-2","CVCL_UC17","LM-Mel-2; Ludwig Melbourne-MELanoma-2","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371742",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-20","CVCL_UC31","LM-Mel-20; Ludwig Melbourne-MELanoma-20","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371756",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-24","CVCL_UC32","LM-Mel-24; Ludwig Melbourne-MELanoma-24","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371757",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-25","CVCL_UC33","LM-Mel-25; Ludwig Melbourne-MELanoma-25","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371758",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-26","CVCL_UC34","LM-Mel-26; Ludwig Melbourne-MELanoma-26","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371759",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-27","CVCL_UC35","LM-Mel-27; Ludwig Melbourne-MELanoma-27","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371760",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-28","CVCL_UC36","LM-Mel-28; Ludwig Melbourne-MELanoma-28","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371761",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-29","CVCL_UC37","LM-Mel-29; Ludwig Melbourne-MELanoma-29","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371762",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-3","CVCL_UC18","LM-Mel-3; Ludwig Melbourne-MELanoma-3","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371743",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-30","CVCL_UC38","LM-Mel-30; Ludwig Melbourne-MELanoma-30","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371763",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-31","CVCL_UC39","LM-Mel-31; Ludwig Melbourne-MELanoma-31","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371764",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-33","CVCL_UC40","LM-Mel-33; Ludwig Melbourne-MELanoma-33","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371765",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-34","CVCL_UC41","LM-Mel-34; Ludwig Melbourne-MELanoma-34","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371766",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-35","CVCL_UC42","LM-Mel-35; Ludwig Melbourne-MELanoma-35","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371767",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-36","CVCL_UC43","LM-Mel-36; Ludwig Melbourne-MELanoma-36","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371768",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-38a","CVCL_UC44","LM-Mel-38a; LM-MEL-38; Ludwig Melbourne-MELanoma-38a","Cancer cell line","NCIt; C3224; Melanoma","CVCL_UC50 ! LM-MEL-45","GSM2371769",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-39","CVCL_UC45","LM-Mel-39; Ludwig Melbourne-MELanoma-39","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371770",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-4","CVCL_UC19","LM-Mel-4; Ludwig Melbourne-MELanoma-4","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371744",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-40","CVCL_UC46","LM-Mel-40; Ludwig Melbourne-MELanoma-40","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371771",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-41","CVCL_UC47","LM-Mel-41; Ludwig Melbourne-MELanoma-41","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371772",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-42","CVCL_UC48","LM-Mel-42; Ludwig Melbourne-MELanoma-42","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371773",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-44","CVCL_UC49","LM-Mel-44; Ludwig Melbourne-MELanoma-44","Cancer cell line","NCIt; C3224; Melanoma","CVCL_UC56 ! LM-MEL-53","GSM2371774",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-45","CVCL_UC50","LM-Mel-45; Ludwig Melbourne-MELanoma-45","Cancer cell line","NCIt; C3224; Melanoma","CVCL_UC44 ! LM-MEL-38a","GSM2371775",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-46","CVCL_UC51","LM-Mel-46; Ludwig Melbourne-MELanoma-46","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371776",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-47","CVCL_UC52","LM-Mel-47; Ludwig Melbourne-MELanoma-47","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371777",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-48","CVCL_UC53","LM-Mel-48; Ludwig Melbourne-MELanoma-48","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371778",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-49","CVCL_UC54","LM-Mel-49; Ludwig Melbourne-MELanoma-49","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371779",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-50","CVCL_UC55","LM-Mel-50; Ludwig Melbourne-MELanoma-50","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371780",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-53","CVCL_UC56","LM-Mel-53; Ludwig Melbourne-MELanoma-53","Cancer cell line","NCIt; C3224; Melanoma","CVCL_UC49 ! LM-MEL-44","GSM2371781",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-57","CVCL_UC57","LM-Mel-57; Ludwig Melbourne-MELanoma-57","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371782",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-59","CVCL_UC58","LM-Mel-59; Ludwig Melbourne-MELanoma-59","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371783",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
